hold_days,drawdown_min,drawdown_max,vol_shrink_ratio,days_min,days_max,limit_up_count_10_min,limit_up_count_10_max,picks_per_day,total_trades,total_signal_days,win_rate,day_win_rate,annual_return,sharpe_ratio,max_drawdown,total_return,avg_return,profit_factor,score
2,0.02,0.08,0.8,1,6,1,1,3,154,73,0.5,0.5753424657534246,12.34573636767838,3.7951188198664685,-0.46761519041999944,2.1960817973295006,0.022248038046109794,1.9542509504183772,0.6671898676839145
3,0.02,0.08,0.85,1,6,1,1,1,72,72,0.5,0.5,38.94686593597395,4.001792931755452,-0.5414829673666999,4.149559662816182,0.029125949573267404,2.0368161718608087,0.6667459086125345
2,0.02,0.1,0.85,2,6,1,2,3,156,71,0.4807692307692308,0.5915492957746479,21.520289788289727,4.198618889119652,-0.37347623785482353,2.9915721953509036,0.019241903726702574,1.6523663327563793,0.6663609743753223
2,0.02,0.1,0.7000000000000001,1,6,1,2,2,126,73,0.5079365079365079,0.5753424657534246,21.180296802201937,3.925640006943698,-0.5169931196130331,3.0137364539521085,0.024407578176670414,1.8420576061347245,0.6652290213623638
2,0.02,0.08,0.85,2,6,1,1,3,162,71,0.5123456790123457,0.6056338028169014,9.618161563822818,3.775161419046168,-0.3907292369641222,1.8577348041120305,0.017861591779896144,1.7481977372939832,0.6648654914791403
2,0.01,0.08,0.7000000000000001,1,6,1,2,2,129,73,0.4728682170542636,0.5616438356164384,34.35459440367897,4.3611030690301895,-0.5193853597092486,3.9470099754787116,0.02261577123480399,1.8097339802294583,0.6639895312827774
3,0.02,0.08,0.8,2,6,1,2,1,70,70,0.5285714285714286,0.5285714285714286,27.055354340293917,3.7099312162734934,-0.48184248849001277,3.34326636728324,0.027629210982838014,1.8886974671135854,0.6637865046096456
2,0.02,0.08,0.85,2,7,1,1,2,126,71,0.5476190476190477,0.5492957746478874,9.989510266961716,3.6040753344105334,-0.37278113932035406,1.9017302660737907,0.018273985903491524,1.7924236018414204,0.662646459714226
2,0.02,0.08,0.85,1,6,1,2,3,160,73,0.46875,0.6027397260273972,23.13626678961859,4.1589777231943925,-0.37346314089824717,3.1687593900796758,0.019102497713533034,1.6535233032254917,0.6622538515871181
2,0.02,0.08,0.8,2,6,1,1,2,122,71,0.5245901639344263,0.5633802816901409,10.028404177161349,3.637374188041408,-0.4539967021597694,1.906290124974165,0.021272592674470455,1.9007507581717693,0.6620391908046511
2,0.02,0.1,0.7000000000000001,2,6,1,1,3,167,71,0.5089820359281437,0.5633802816901409,9.693847727893472,3.801908437824037,-0.3698071658298848,1.8667702374739372,0.01852258148949816,1.7994405842164223,0.6618955657569694
3,0.01,0.08,0.85,2,7,1,2,3,162,70,0.46296296296296297,0.6,20.388108758001888,4.210705386053137,-0.31886103298376156,2.8539782936640354,0.01895253913550844,1.5664701354726966,0.6612035500708691
2,0.01,0.08,0.7000000000000001,2,6,1,2,2,124,71,0.4838709677419355,0.5633802816901409,29.630001651166662,4.3088663581831534,-0.5193853597092484,3.576250472846308,0.02162125202688982,1.7602343328482215,0.6607611569315498
3,0.02,0.08,0.85,1,6,1,2,1,72,72,0.5277777777777778,0.5277777777777778,29.961142722096497,3.743826873587029,-0.5225169241971124,3.598173191328593,0.027838506867910735,1.8930966523271215,0.6607503608192894
2,0.02,0.08,0.7000000000000001,2,6,1,1,2,126,71,0.5317460317460317,0.5633802816901409,8.894156397041364,3.6030410257889622,-0.41571909900393733,1.7694310998044105,0.019681648259978837,1.8392556084380036,0.6604721635949321
3,0.02,0.08,0.8,2,6,1,2,3,148,70,0.4864864864864865,0.5714285714285714,29.964558672249932,4.457533921984395,-0.37752187859025,3.536182191425187,0.016810911661356377,1.4867854963220337,0.6591850153179245
3,0.02,0.08,0.8,1,6,1,2,2,122,72,0.4918032786885246,0.5694444444444444,34.140152099645135,4.16717812958072,-0.43086964765219005,3.8643390556320556,0.021951732117027504,1.626736426288641,0.6588034836259267
3,0.01,0.08,0.7000000000000001,1,6,1,1,3,168,72,0.4880952380952381,0.5416666666666666,18.981295595225365,4.242220059957963,-0.34818041385462517,2.7849047373291556,0.01788958648624848,1.6208026977611283,0.6574827107903679
3,0.01,0.08,0.8,2,6,1,2,1,70,70,0.5142857142857142,0.5142857142857142,31.009463497531875,3.7956856182266914,-0.5407869721627717,3.6029821748509248,0.028566157934944023,1.9315548163614975,0.656549180748852
2,0.01,0.08,0.85,1,6,1,1,3,169,73,0.4970414201183432,0.6027397260273972,8.993911514203196,3.727800345367808,-0.4491929241038958,1.8073340498262827,0.019134712300272385,1.8143020957569065,0.6558346020410707
3,0.01,0.08,0.8,2,6,1,1,2,122,70,0.4918032786885246,0.5285714285714286,15.75327362970815,3.939965224463417,-0.44842704993839455,2.4608817808536236,0.023206691944468016,1.8460975430600155,0.6545490252103338
2,0.02,0.08,0.7000000000000001,1,6,1,1,3,162,73,0.5,0.5753424657534246,8.8435033593531,3.6207441059378773,-0.40500149850585765,1.7883092157176796,0.019241406153912993,1.8506791892405443,0.6531890862846601
2,0.01,0.08,0.8,2,6,1,2,1,71,71,0.49295774647887325,0.49295774647887325,35.12537833767017,4.013576273131072,-0.6028038488960485,3.924487829891799,0.028541833404133448,2.0130559877251732,0.6526221161245094
2,0.02,0.1,0.85,2,7,1,1,2,129,71,0.5503875968992248,0.5492957746478874,7.933662349253373,3.5378127066505285,-0.37278113932035384,1.6465481086318867,0.017575803840416293,1.7068561427462758,0.6525480782160722
3,0.02,0.1,0.85,1,6,1,1,1,72,72,0.5,0.5,31.7996541795331,3.8401746740501763,-0.5414829673666999,3.717584341144234,0.02782212859998392,1.9835737259931265,0.6524498685979309
3,0.01,0.08,0.7000000000000001,2,6,1,1,3,165,70,0.49696969696969695,0.5428571428571428,12.169198421099297,4.001802018930896,-0.3478062663792133,2.112714104971411,0.018077776739619716,1.6543953637831268,0.6523238076952833
3,0.02,0.08,0.85,2,6,1,2,1,70,70,0.5285714285714286,0.5285714285714286,23.814583714203557,3.6020167293131538,-0.5031791877836296,3.1146720214253705,0.026869969349822078,1.8528709366689275,0.651825391461298
3,0.02,0.08,0.8,1,6,1,1,1,72,72,0.4861111111111111,0.4861111111111111,34.42624552929658,3.8953058263310605,-0.5325409354335715,3.881900750247439,0.028369869483696006,2.00082199567006,0.6494531651658956
2,0.02,0.1,0.8,2,6,1,2,1,71,71,0.5211267605633803,0.5211267605633803,22.18750831816168,3.7599136866120264,-0.5789115761984729,3.043706185310043,0.02501747189739843,1.932110315862597,0.6493537226680871
2,0.01,0.08,0.8,1,6,1,2,1,73,73,0.4931506849315068,0.4931506849315068,34.72479776258047,3.9730575107592463,-0.6028038488960485,3.970171436297596,0.027895368176937788,2.0077542315873838,0.6493277496683133
2,0.02,0.08,0.85,2,6,1,2,3,154,71,0.474025974025974,0.6056338028169014,18.51688233293565,4.014857096557022,-0.37346314089824706,2.745551327044685,0.017211463561407483,1.5742778961721555,0.6487055452705601
3,0.02,0.08,0.85,2,7,1,1,3,165,70,0.503030303030303,0.5428571428571428,10.603146408230995,3.808628233242076,-0.2548489116456629,1.9438812033684156,0.016234821419128638,1.5901081113249738,0.6483368302257222
3,0.02,0.1,0.8,2,6,1,2,2,121,70,0.49586776859504134,0.5571428571428572,19.68282882184903,3.7166642805447934,-0.35522632178934044,2.7974743881143262,0.02338369139386108,1.6509735198893745,0.6479922958181912
3,0.01,0.08,0.8,2,7,1,2,1,70,70,0.5,0.5,17.46804758820603,3.48907321562429,-0.3201511600326814,2.6126699860676594,0.02388727266057965,1.8820967734767702,0.6474341724463039
2,0.02,0.08,0.8,2,6,1,1,3,152,71,0.506578947368421,0.5774647887323944,8.490253594031557,3.466411133384291,-0.46761519041999944,1.7186024046743968,0.02076036584143202,1.8929758219531734,0.6467831244676835
2,0.02,0.08,0.8,2,6,1,1,1,71,71,0.5352112676056338,0.5352112676056338,17.993530798063325,3.633135825987629,-0.5823632791596851,2.700574930376323,0.023484728115677353,1.8830903334707754,0.6455348405950594
3,0.02,0.1,0.85,1,6,1,2,1,72,72,0.5555555555555556,0.5555555555555556,21.40811025353005,3.4535629066067166,-0.5861619963328242,2.9827230119359096,0.02598069212568013,1.7862611667767947,0.6453217484121719
2,0.02,0.08,0.7000000000000001,2,7,1,2,1,71,71,0.5352112676056338,0.5352112676056338,12.487773845968189,3.295709846477394,-0.36540895046468025,2.178305781822713,0.021294206475858363,1.795864930419398,0.6444342463591095
3,0.01,0.08,0.8,1,6,1,2,1,72,72,0.5138888888888888,0.5138888888888888,27.997730543856154,3.6794483211499815,-0.5586609023033762,3.4662143227767244,0.02736515525632363,1.901539033879094,0.6441317411536847
3,0.02,0.1,0.8,2,6,1,2,1,70,70,0.5571428571428572,0.5571428571428572,14.601025020522028,3.2953082189421044,-0.48184248849001277,2.3539419906886465,0.02328712352525184,1.7478740702478957,0.6438477803788701
2,0.02,0.1,0.7000000000000001,2,7,1,1,2,127,71,0.5354330708661418,0.5774647887323944,5.741094687402339,3.23172350897199,-0.38268634461595996,1.3352029703862924,0.018152678250654617,1.7681280319001569,0.6428824995522342
3,0.02,0.08,0.8,2,7,1,1,3,156,70,0.5128205128205128,0.5428571428571428,8.431238400348025,3.6027904793344887,-0.38660318939614713,1.6870411566658992,0.018269899623830108,1.6970695549378407,0.6377600459124502
3,0.01,0.08,0.8,2,6,1,1,3,158,70,0.4936708860759494,0.5428571428571428,10.405471554994788,3.7578194307963306,-0.40818542653384615,1.921683819332654,0.019316223053493307,1.7018186378197904,0.6372111861062436
2,0.01,0.08,0.8,2,7,1,2,1,71,71,0.5070422535211268,0.5070422535211268,13.677155566599085,3.4004814728732637,-0.3661229842572593,2.299951142550132,0.021670903521144175,1.8501957443138435,0.6361887951483483
3,0.02,0.1,0.8,1,6,1,1,1,72,72,0.4861111111111111,0.4861111111111111,28.087853953362448,3.733578604047571,-0.5325409354335715,3.47237823083937,0.02706604851041253,1.9483009387587091,0.6352093880388878
2,0.01,0.08,0.7000000000000001,1,6,1,1,2,130,73,0.5076923076923077,0.589041095890411,7.283573728967676,3.389975066698461,-0.42920975573688,1.5807176702876986,0.01746936797887344,1.7419325600684565,0.6338894364698099
2,0.01,0.08,0.85,2,6,1,1,3,166,71,0.5,0.6056338028169014,5.924648398454797,3.3591481063546067,-0.44919292410389566,1.36325236301019,0.018029079445000942,1.764885506567536,0.6336971648223926
2,0.02,0.08,0.7000000000000001,1,6,1,1,1,73,73,0.5205479452054794,0.5205479452054794,11.984937027003651,3.33977929967051,-0.362906020207751,2.157043505144517,0.020186497197248698,1.7701671083754864,0.633689521408069
3,0.02,0.08,0.8,2,6,1,2,2,118,70,0.4830508474576271,0.5714285714285714,23.04364011813303,3.9609780371620893,-0.43086964765218994,3.057866130088833,0.01885595461470736,1.5352365086859108,0.6335248785969694
2,0.02,0.08,0.7000000000000001,1,6,1,2,3,165,73,0.49696969696969695,0.589041095890411,13.13285034275697,3.6411657033363825,-0.4810586783345683,2.2792734323724613,0.019055688155059602,1.6803320080509534,0.6333894894038181
2,0.02,0.08,0.85,2,7,1,1,3,166,71,0.5120481927710844,0.5774647887323944,8.031500524395957,3.4229744632426367,-0.2870112867148312,1.6593909278120877,0.01433862949681928,1.5671307139345882,0.6327712444078805
3,0.01,0.08,0.7000000000000001,2,7,1,2,1,70,70,0.5,0.5,13.924434393458373,3.4128130899047586,-0.34493147566509796,2.2890771963862684,0.021997997405246824,1.8041485655651073,0.631577758768505
2,0.01,0.08,0.7000000000000001,1,6,1,1,1,73,73,0.5342465753424658,0.5342465753424658,10.405401398550127,3.320317999974176,-0.42799812346952304,1.9786659791871575,0.018985726273136844,1.7595265811946252,0.6311571150602441
3,0.01,0.08,0.8,1,6,1,2,3,162,72,0.4567901234567901,0.5277777777777778,29.943584980293267,4.280057492579404,-0.3874315571585297,3.5970140859777784,0.018115446982291148,1.5224508920491104,0.6311408234344726
2,0.02,0.08,0.7000000000000001,2,7,1,2,2,126,71,0.5079365079365079,0.5774647887323944,12.249416178646708,3.6954119643272163,-0.3671824144461808,2.153218802257496,0.014375235427327356,1.5160809588465514,0.6310988386892359
3,0.02,0.08,0.85,2,7,1,2,3,164,70,0.47560975609756095,0.5857142857142857,14.68923357724599,3.9198301240966367,-0.3891422104939808,2.362281684007555,0.016247115678423515,1.505071058918697,0.630743273044281
2,0.02,0.1,0.7000000000000001,2,7,1,2,1,71,71,0.5352112676056338,0.5352112676056338,11.448954852623846,3.232597552198171,-0.4490078495195069,2.0670844189862896,0.020676371728203042,1.7835746259272705,0.6293367872777158
3,0.01,0.08,0.8,2,6,1,2,2,123,70,0.4715447154471545,0.5571428571428572,22.255600761223068,3.9643414427197823,-0.4388356028764445,2.9987371287858915,0.019348717230869037,1.5741328175063083,0.6284141015022001
2,0.02,0.08,0.7000000000000001,2,6,1,2,3,160,71,0.50625,0.5915492957746479,11.709000799595685,3.600109528617358,-0.4810586783345683,2.0953957423812906,0.01767357972085819,1.615101322011266,0.6283842343165703
2,0.02,0.1,0.7000000000000001,1,6,1,1,3,172,73,0.4941860465116279,0.5616438356164384,8.939302900790404,3.613555441195906,-0.44958336283728184,1.8004450926870605,0.016561137562917293,1.6901569393604319,0.6248674075212927
3,0.02,0.1,0.85,2,7,1,2,3,162,70,0.48148148148148145,0.5857142857142857,9.294972087395324,3.415761298958514,-0.29848613644075983,1.792783556720503,0.017403657071439843,1.517251277468715,0.6214764804008555
3,0.02,0.1,0.8,2,7,1,2,2,125,70,0.48,0.5285714285714286,12.2511350517988,3.4677988270495237,-0.2767724632338805,2.1212299208943928,0.019830199722153306,1.5756914469959846,0.6201207182501765
2,0.02,0.1,0.85,1,6,1,2,2,127,73,0.4881889763779528,0.5342465753424658,17.175214278598936,3.7525898466119534,-0.49568885157316855,2.670849835017646,0.019571370911445056,1.6657380329509843,0.6196001635318614
3,0.02,0.08,0.85,2,7,1,1,2,125,70,0.504,0.5428571428571428,7.797416552033216,3.3731092935086204,-0.415961768637225,1.6059492971874998,0.017557036519247712,1.7087771384527115,0.6190920640083382
2,0.01,0.08,0.7000000000000001,2,6,1,1,2,127,71,0.5196850393700787,0.5915492957746479,5.220005601193706,3.0969264558579317,-0.4292097557368799,1.253180065955367,0.016339843986860246,1.6925006602819772,0.6190123105990128
2,0.02,0.08,0.8,2,7,1,2,2,124,71,0.4838709677419355,0.5774647887323944,13.28647186958663,3.648856399761989,-0.43483283919152893,2.260618555721733,0.016314808038300186,1.5650961059114663,0.6178573640953564
3,0.02,0.08,0.7000000000000001,2,7,1,2,1,70,70,0.5285714285714286,0.5285714285714286,8.871793622355833,3.0433463564680037,-0.34540873604749356,1.741623358737598,0.01922370154531912,1.6767679987432096,0.617266690286565
2,0.01,0.08,0.7000000000000001,2,7,1,2,2,126,71,0.5,0.5633802816901409,9.6462077087435,3.4556382244898205,-0.3476560536799693,1.8610871199253745,0.014291098446355455,1.5196267472218414,0.6149150426527104
2,0.02,0.1,0.85,2,6,1,2,2,124,71,0.49193548387096775,0.5352112676056338,16.373503229619438,3.74325248502277,-0.4943233323630173,2.556813275851508,0.018010065152180108,1.5931008205636652,0.6128839981907354
2,0.01,0.08,0.8,1,6,1,1,2,127,73,0.5118110236220472,0.5753424657534246,6.560372558775616,3.132517838233772,-0.5090636576135215,1.477136426459738,0.018847654674136436,1.751821708171622,0.6125154975501755
2,0.02,0.08,0.8,2,7,1,1,2,122,71,0.5327868852459017,0.5492957746478874,5.431051880025096,2.934887584047682,-0.41329741905784123,1.2868435292776907,0.017592973412183213,1.7259269670587598,0.6120510041587512
2,0.01,0.08,0.7000000000000001,2,6,1,2,1,71,71,0.49295774647887325,0.49295774647887325,18.308401688816836,3.5599936302556734,-0.6013853884031726,2.7277159438464147,0.023989595014042294,1.8550271787435637,0.6106425369362192
2,0.02,0.1,0.8,2,7,1,1,2,126,71,0.5396825396825397,0.5492957746478874,4.254960880729288,2.882137089527791,-0.4132974190578411,1.090514121160267,0.017263420781477322,1.6968374540700584,0.6093502512222571
2,0.02,0.08,0.8,1,6,1,2,2,123,73,0.4634146341463415,0.547945205479452,21.08323223968401,3.8587055019843213,-0.5321842939282018,3.0058506652957115,0.018686448704744597,1.6183475220645833,0.6089227896785151
2,0.02,0.1,0.7000000000000001,2,6,1,2,2,122,71,0.5,0.5633802816901409,10.904654318996652,3.3689352402130166,-0.5169931196130328,2.0067432918471813,0.01955946231234113,1.6504426076562928,0.6086272601606373
2,0.02,0.08,0.85,2,7,1,2,1,71,71,0.5211267605633803,0.5211267605633803,8.909555839493725,2.9947700033885347,-0.36816685501177926,1.7713460021083334,0.019338733212110135,1.6878312990410245,0.6083254756756575
3,0.01,0.08,0.8,2,6,1,2,3,156,70,0.4551282051282051,0.5428571428571428,18.797367361424623,4.012425687366267,-0.38743155715852984,2.724986529575061,0.014873530830224904,1.4260357618475659,0.6082882224680002
2,0.01,0.08,0.7000000000000001,1,6,1,2,1,73,73,0.4931506849315068,0.4931506849315068,18.20044810375469,3.5276021757639677,-0.6013853884031726,2.7622973082144195,0.023467848646849133,1.8513007652325677,0.6080676415741764
3,0.02,0.1,0.7000000000000001,2,7,1,2,1,70,70,0.5428571428571428,0.5428571428571428,7.7820994698731845,2.9159134650965997,-0.41070361908259234,1.6039497992238956,0.01856682664065662,1.6243520334822072,0.6071667844616233
2,0.02,0.08,0.7000000000000001,1,6,1,2,1,73,73,0.5068493150684932,0.5068493150684932,14.793134844453029,3.357599015002382,-0.5760407794306316,2.4467392032503663,0.022186834121392586,1.794517951722062,0.6050487993328176
2,0.01,0.08,0.8,2,6,1,1,2,124,71,0.5241935483870968,0.5774647887323944,5.1293933820964,2.9306693925380793,-0.5090636576135213,1.23853212430121,0.018165263270679608,1.7254932698159238,0.604776803742512
2,0.01,0.08,0.8,1,6,1,2,2,128,73,0.46875,0.547945205479452,17.591829658462906,3.734982802563576,-0.5195697115172938,2.708345264328875,0.017892208508973974,1.6116625197078336,0.6046583904560542
2,0.02,0.08,0.8,2,7,1,2,1,71,71,0.5211267605633803,0.5211267605633803,7.963510413313175,2.8969747452408643,-0.36816685501177937,1.6504743894678429,0.018689240233208518,1.6638355301402616,0.6005418117878605
3,0.02,0.08,0.85,2,6,1,1,1,70,70,0.4857142857142857,0.4857142857142857,16.050001365341117,3.3603797442798453,-0.5414829673667001,2.4877494540406095,0.02378396868018327,1.8231358883648197,0.6002821409337344
2,0.02,0.08,0.8,2,6,1,2,2,119,71,0.47058823529411764,0.5492957746478874,17.474402299024675,3.753711298717615,-0.532184293928202,2.6552760112116713,0.017029079148484418,1.55122772710197,0.5990245243349998
2,0.02,0.1,0.8,1,6,1,2,2,126,73,0.48412698412698413,0.5342465753424658,13.036659758760491,3.4402506086783884,-0.5627508529235823,2.2692463251105632,0.02069604457490902,1.68584335335171,0.5976064006999999
2,0.02,0.1,0.7000000000000001,2,6,1,2,3,155,71,0.5032258064516129,0.5352112676056338,8.926319637374268,3.199836067798465,-0.4810586783345683,1.7734286819356737,0.01877000050722186,1.638526179841021,0.5965949966199431
2,0.02,0.08,0.7000000000000001,2,6,1,1,1,71,71,0.5211267605633803,0.5211267605633803,6.835395127503766,2.8736694238801976,-0.3629060202077511,1.4966657353303505,0.017189278797018183,1.6408050035542445,0.5959154616151437
2,0.02,0.1,0.7000000000000001,2,6,1,2,1,71,71,0.5070422535211268,0.5070422535211268,11.70790206481906,3.2353565567856997,-0.5760407794306315,2.095276803032481,0.020890738482945502,1.7646389598707852,0.5947276236104226
2,0.02,0.1,0.7000000000000001,1,6,1,2,1,73,73,0.5068493150684932,0.5068493150684932,11.987394148187581,3.2330081624095772,-0.5760407794306315,2.1573113741926444,0.02059615078598355,1.7715798550950415,0.5945981839699024
2,0.02,0.1,0.7000000000000001,1,6,1,1,1,73,73,0.5068493150684932,0.5068493150684932,8.572749199038736,3.066317250610923,-0.43000645096643686,1.7536535913778124,0.01803156553157149,1.6965588991043168,0.5939392034347969
2,0.02,0.1,0.7000000000000001,1,6,1,2,3,161,73,0.4782608695652174,0.5342465753424658,9.960622124686049,3.250570597708624,-0.48105867833456817,1.9260066603356498,0.01951487120833473,1.6817581155116834,0.5934804362004232
2,0.02,0.08,0.7000000000000001,2,7,1,1,2,126,71,0.5079365079365079,0.5633802816901409,4.300063577404828,2.8557895248703846,-0.39832872677607845,1.0984696957262123,0.015500300072040663,1.6275566425006907,0.5924646841356443
2,0.02,0.1,0.7000000000000001,2,6,1,1,1,71,71,0.5211267605633803,0.5211267605633803,7.033580586936946,2.928913933208329,-0.43000645096643686,1.5245376179656924,0.017153510120700516,1.6610239184787101,0.5921894955699888
2,0.02,0.1,0.8,2,7,1,2,1,71,71,0.5211267605633803,0.5211267605633803,8.146354291181106,2.9250766432681776,-0.4596178212966209,1.6743690787530543,0.018745579578946202,1.674675071212676,0.591924463039445
3,0.02,0.08,0.8,2,7,1,2,2,123,70,0.4634146341463415,0.5285714285714286,10.425978338005663,3.364189397077766,-0.36623045582369795,1.9239965317925796,0.017751287229814377,1.5334086582481978,0.5910701494610157
2,0.01,0.08,0.8,1,6,1,1,3,164,73,0.4878048780487805,0.5616438356164384,5.06392529752596,2.9060890863758253,-0.47296493456443134,1.2438651976666475,0.018370278136308187,1.7386113440220554,0.590725897020908
3,0.01,0.08,0.8,2,7,1,2,3,161,70,0.42857142857142855,0.5428571428571428,11.973635269237079,3.604580551667553,-0.3281408001364573,2.0922683152126806,0.016137715380043133,1.4768456051392513,0.5903492101910648
3,0.01,0.08,0.85,2,7,1,1,3,163,70,0.48466257668711654,0.5285714285714286,6.607779700399547,3.2344030989211316,-0.40507830970407666,1.4444048403764937,0.016054724074816965,1.5837178103131122,0.5898981565365455
2,0.01,0.08,0.85,2,7,1,2,1,71,71,0.5070422535211268,0.5070422535211268,9.328169183375453,3.035892667386889,-0.48449585534474915,1.8227800637310216,0.019527980827045936,1.7170625203454657,0.5898895683849131
2,0.02,0.08,0.7000000000000001,2,6,1,2,1,71,71,0.5070422535211268,0.5070422535211268,11.332368011052944,3.1585870503844635,-0.5760407794306315,2.054284898886904,0.020994806901190977,1.7344139390051716,0.5886272492484801
3,0.01,0.08,0.8,2,7,1,2,2,123,70,0.45528455284552843,0.5428571428571428,11.15749649031427,3.3328369608670374,-0.36623045582369795,2.0050245176690145,0.017197082277633374,1.5136887043238627,0.5874130199593642
3,0.02,0.1,0.8,2,7,1,1,3,161,70,0.4906832298136646,0.5142857142857142,6.033821049641144,3.2069608897210977,-0.386603189396147,1.361389365467764,0.015466622389875758,1.5576814474289902,0.5866148316345445
3,0.02,0.1,0.85,2,7,1,1,2,127,70,0.49606299212598426,0.5142857142857142,6.208810851730895,3.063694472600361,-0.415961768637225,1.3870884084870627,0.015860451275891457,1.6079740195398489,0.5826945352923983
3,0.02,0.08,0.8,2,6,1,1,1,70,70,0.4714285714285714,0.4714285714285714,14.104172822061038,3.249225282259772,-0.5325409354335714,2.3064665313624793,0.023006286302338412,1.789062796608666,0.5826193764717325
2,0.02,0.1,0.85,2,7,1,2,2,128,71,0.4921875,0.5211267605633803,7.446355876908649,3.170377813495829,-0.4464916668563421,1.5813866277949398,0.016431075218281257,1.5517852352186392,0.5808860124377885
2,0.02,0.08,0.7000000000000001,2,7,1,1,3,162,71,0.49382716049382713,0.5352112676056338,4.304977816391549,2.9616297485101826,-0.4222776848541009,1.0993342326800146,0.014388726719048004,1.598534319109691,0.5782076819493037
3,0.01,0.08,0.7000000000000001,2,6,1,2,1,70,70,0.5,0.5,10.252981105086757,3.034629220896708,-0.5213761546052863,1.9044128066565182,0.02093575410684893,1.6515730553326406,0.5776957980790857
2,0.02,0.1,0.8,2,6,1,2,2,122,71,0.48360655737704916,0.5352112676056338,9.847585119993331,3.240854778653426,-0.5627508529235824,1.88501469522495,0.018572615151434563,1.599224330708574,0.5775549456179072
2,0.01,0.08,0.8,2,6,1,2,2,124,71,0.46774193548387094,0.5352112676056338,13.295742968616416,3.531332503361416,-0.5423038121971819,2.2615588102633764,0.015591042771474384,1.5154143565021492,0.5770094714767492
2,0.02,0.08,0.7000000000000001,2,7,1,1,1,71,71,0.5211267605633803,0.5211267605633803,4.392409612096406,2.5360045638263276,-0.2862115078289472,1.1146418990037485,0.014396322049222612,1.552016166790232,0.5769430180350924
2,0.01,0.08,0.7000000000000001,2,6,1,1,1,71,71,0.5352112676056338,0.5352112676056338,4.5539101556410415,2.6421521572762496,-0.42799812346952304,1.1425591589436768,0.014365290755382149,1.5652409613676723,0.5754023700336186
2,0.02,0.1,0.85,2,6,1,2,1,71,71,0.49295774647887325,0.49295774647887325,10.976026717064753,3.12057887389854,-0.5789115761984729,2.014741739589816,0.020897778488680494,1.7089854289481705,0.5750475918112523
2,0.01,0.08,0.85,2,7,1,2,2,124,71,0.45161290322580644,0.5492957746478874,10.105338652016272,3.3351864631428016,-0.47163607993850687,1.9152835562031147,0.015281669916576708,1.5264723120715862,0.5731723883574057
3,0.02,0.08,0.8,2,7,1,1,2,121,70,0.4793388429752066,0.4857142857142857,5.529750182772045,3.055606003110933,-0.41481130863611015,1.2852963980324947,0.016964485043514207,1.6436629647607954,0.5731068164840024
3,0.02,0.1,0.8,2,6,1,1,1,70,70,0.4714285714285714,0.4714285714285714,12.121813314770138,3.1298518830307263,-0.5325409354335715,2.1077757538677853,0.022044036142558055,1.750892873531599,0.5721537374244442
3,0.01,0.08,0.7000000000000001,2,6,1,1,1,70,70,0.4714285714285714,0.4714285714285714,7.102010356506309,2.9368334045665154,-0.34928592178142925,1.513121540399756,0.017258465268488524,1.6834961570196034,0.5719233215074268
3,0.02,0.1,0.7000000000000001,2,7,1,2,2,125,70,0.464,0.5285714285714286,8.651736549914592,3.119945799312877,-0.3098546042502568,1.7145338505665864,0.014415339645345632,1.4160560337767463,0.5714650867686284
3,0.02,0.1,0.7000000000000001,2,7,1,1,3,160,70,0.49375,0.5428571428571428,3.97279994532754,2.7567666200032788,-0.3441310234866982,1.0269178601566167,0.013244392845829739,1.4891904990043783,0.5687587230851407
3,0.02,0.1,0.8,2,7,1,2,1,70,70,0.5285714285714286,0.5285714285714286,6.090858231198429,2.5927718993761752,-0.46923669670353785,1.3698047617234588,0.018036388908571635,1.5577940024393047,0.5685797234938146
3,0.02,0.08,0.7000000000000001,2,7,1,1,3,159,70,0.4968553459119497,0.5142857142857142,4.812322134154925,2.9949550226612334,-0.4079659133769765,1.1710900324589693,0.013409357526108914,1.4949046072272942,0.5678118133313799
2,0.02,0.1,0.7000000000000001,2,7,1,1,3,163,71,0.5153374233128835,0.5211267605633803,3.4247709754464895,2.6781614788707677,-0.41572689047161115,0.9367009978037835,0.013749180955495688,1.5833687456071452,0.5677307776347588
3,0.01,0.08,0.7000000000000001,1,6,1,2,1,72,72,0.5,0.5,9.289798550026433,2.9264390468288535,-0.5400056112139191,1.8181143405721771,0.01994670709012007,1.6276663020252713,0.5666546437929743
2,0.01,0.08,0.7000000000000001,2,6,1,2,3,166,71,0.4819277108433735,0.5774647887323944,7.014821844360446,3.082074027682291,-0.49638809669854833,1.5219159611478301,0.013257014260198118,1.4366725361227934,0.5664937355808574
2,0.02,0.1,0.8,1,6,1,2,3,157,73,0.45222929936305734,0.5342465753424658,9.387412611122127,3.1989234985966615,-0.5187275980408974,1.8563723382297543,0.0176873259687462,1.5921726067965438,0.5660570242426076
3,0.01,0.08,0.85,2,7,1,2,1,70,70,0.5,0.5,8.276794753152739,2.812718372322853,-0.5119189287865351,1.6675696204842376,0.01987780583087702,1.6403320434691586,0.5652489193856067
3,0.02,0.1,0.85,2,6,1,2,1,70,70,0.5428571428571428,0.5428571428571428,6.16287617571709,2.579228334539225,-0.5694018415999234,1.3803765306336477,0.018528160716996547,1.5418429494627317,0.5646300156246268
