date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20250919,000045,12.2,12.15,12.65,12.35,12.33,-0.0040983606557376175,0.036885245901639434,0.012295081967213144,0.010655737704918098
20250919,000425,10.57,10.34,10.54,10.36,10.5,-0.02175969725638604,-0.0028382213812678464,-0.019867549668874253,-0.006622516556291418
20250919,000006,7.85,8.43,9.27,9.28,9.51,0.07388535031847135,0.18089171974522292,0.18216560509554136,0.21146496815286628
20250919,000503,10.73,10.37,10.42,10.18,10.2,-0.033550792171481936,-0.02889095992544273,-0.05125815470643063,-0.04939422180801502
20250922,000014,18.99,20.18,20.55,19.06,18.74,0.06266456029489212,0.0821484992101107,0.0036861506055819006,-0.013164823591363877
20250922,000420,4.6,4.4,4.29,4.32,4.24,-0.043478260869565064,-0.067391304347826,-0.06086956521739117,-0.07826086956521727
20250922,000045,12.06,12.65,12.35,12.33,12.53,0.04892205638474294,0.024046434494195617,0.0223880597014925,0.03897180762852395
20250922,000021,23.28,25.0,24.85,24.46,25.34,0.07388316151202744,0.06743986254295534,0.050687285223367684,0.088487972508591
20250922,000425,10.27,10.54,10.36,10.5,11.0,0.02629016553067182,0.00876338851022394,0.02239532619279459,0.071080817916261
20250923,000014,20.9,20.55,19.06,18.74,19.68,-0.01674641148325349,-0.08803827751196172,-0.10334928229665073,-0.058373205741626744
20250923,000426,26.77,27.14,28.42,31.26,32.89,0.013821441912588757,0.06163615988046329,0.1677250653716848,0.22861412028389994
20250923,000420,4.47,4.29,4.32,4.24,4.22,-0.04026845637583887,-0.033557046979865654,-0.05145413870246075,-0.055928411633109625
20250923,000006,8.29,9.28,9.51,9.35,10.29,0.11942098914354649,0.14716525934861288,0.12786489746682758,0.24125452352231608
20250923,000021,22.59,24.85,24.46,25.34,27.87,0.10004426737494473,0.08277999114652505,0.1217352810978309,0.23373173970783537
20250924,000014,19.82,19.06,18.74,19.68,19.84,-0.03834510595358232,-0.054490413723511696,-0.007063572149344125,0.0010090817356205638
20250924,000006,9.5,9.51,9.35,10.29,10.85,0.001052631578947346,-0.015789473684210565,0.08315789473684201,0.1421052631578947
20250924,000426,27.78,28.42,31.26,32.89,36.18,0.023038156947444224,0.12526997840172788,0.1839452843772498,0.30237580993520513
20250924,000021,25.0,24.46,25.34,27.87,30.66,-0.021599999999999966,0.013599999999999994,0.11480000000000004,0.22640000000000002
20250924,000036,5.03,4.43,4.36,4.35,4.18,-0.11928429423459254,-0.1332007952286282,-0.1351888667992049,-0.16898608349900607
