date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20251106,601929,4.3,4.47,4.39,4.15,4.17,0.03953488372093022,0.020930232558139503,-0.03488372093023243,-0.03023255813953486
20251106,600089,25.5,26.35,25.27,24.41,24.94,0.03333333333333339,-0.009019607843137272,-0.04274509803921568,-0.02196078431372544
20251106,601600,10.7,11.1,10.98,11.71,12.17,0.0373831775700935,0.02616822429906553,0.09439252336448613,0.13738317757009352
20251107,600221,1.82,1.83,1.85,1.87,1.9,0.005494505494505499,0.016483516483516498,0.027472527472527496,0.04395604395604387
20251107,600010,2.7,2.64,2.6,2.64,2.65,-0.02222222222222224,-0.03703703703703707,-0.02222222222222224,-0.018518518518518615
20251107,600219,5.2,5.16,5.33,5.35,5.19,-0.007692307692307699,0.024999999999999977,0.028846153846153744,-0.001923076923076882
20251107,600089,26.77,25.27,24.41,24.94,23.66,-0.056032872618602916,-0.08815838625326856,-0.06836010459469549,-0.11617482256257002
20251107,601179,10.2,10.53,9.78,9.8,9.32,0.0323529411764706,-0.04117647058823529,-0.039215686274509665,-0.08627450980392147
20251110,600010,2.66,2.6,2.64,2.65,2.63,-0.02255639097744363,-0.0075187969924812095,-0.003759398496240688,-0.011278195488721898
20251110,600221,1.84,1.85,1.87,1.9,1.87,0.005434782608695656,0.01630434782608697,0.03260869565217382,0.01630434782608697
20251110,601929,4.37,4.15,4.17,4.06,4.14,-0.05034324942791756,-0.04576659038901606,-0.07093821510297495,-0.052631578947368515
20251110,601179,10.5,9.78,9.8,9.32,9.22,-0.06857142857142863,-0.0666666666666666,-0.11238095238095236,-0.12190476190476185
20251110,600089,26.35,24.41,24.94,23.66,23.2,-0.07362428842504748,-0.05351043643263757,-0.10208728652751427,-0.11954459203036061
20251111,600010,2.63,2.64,2.65,2.63,2.55,0.003802281368821381,0.0076045627376425924,0.0,-0.03041825095057037
20251111,600221,1.82,1.87,1.9,1.87,1.81,0.027472527472527496,0.04395604395604387,0.027472527472527496,-0.005494505494505499
20251111,600103,4.14,4.24,4.19,4.29,3.96,0.024154589371980808,0.012077294685990511,0.036231884057971106,-0.043478260869565154
20251111,600089,25.11,24.94,23.66,23.2,22.79,-0.006770211071286267,-0.0577459179609717,-0.07606531262445242,-0.09239346873755477
20251111,601179,10.3,9.8,9.32,9.22,9.0,-0.04854368932038835,-0.0951456310679612,-0.10485436893203884,-0.12621359223300976
20251112,600221,1.85,1.9,1.87,1.81,1.76,0.02702702702702693,0.01081081081081082,-0.02162162162162164,-0.04864864864864869
20251112,600219,5.36,5.19,5.12,4.93,4.97,-0.03171641791044775,-0.044776119402985114,-0.08022388059701503,-0.07276119402985085
20251112,600010,2.6,2.65,2.63,2.55,2.56,0.019230769230769162,0.011538461538461463,-0.019230769230769332,-0.015384615384615398
20251112,601600,11.7,11.66,11.16,10.75,10.98,-0.003418803418803346,-0.04615384615384609,-0.08119658119658114,-0.061538461538461445
20251112,600157,1.62,1.79,1.79,1.71,1.66,0.10493827160493822,0.10493827160493822,0.05555555555555546,0.024691358024691242
20251113,600010,2.62,2.63,2.55,2.56,2.53,0.0038167938931296893,-0.026717557251908504,-0.022900763358778647,-0.03435114503816805
20251113,600221,1.88,1.87,1.81,1.76,1.77,-0.0053191489361701,-0.037234042553191404,-0.06382978723404249,-0.05851063829787228
20251113,603077,2.38,2.44,2.35,2.33,2.31,0.02521008403361347,-0.012605042016806641,-0.021008403361344463,-0.029411764705882287
20251113,601600,11.85,11.16,10.75,10.98,11.04,-0.05822784810126578,-0.09282700421940926,-0.07341772151898728,-0.06835443037974688
20251113,600871,2.61,2.58,2.47,2.5,2.45,-0.011494252873563144,-0.053639846743294896,-0.042145593869731754,-0.06130268199233705
20251114,600157,1.78,1.71,1.66,1.64,1.57,-0.03932584269662925,-0.0674157303370787,-0.0786516853932585,-0.11797752808988762
20251114,600221,1.9,1.81,1.76,1.77,1.69,-0.047368421052631504,-0.07368421052631574,-0.0684210526315789,-0.11052631578947367
20251114,600010,2.65,2.55,2.56,2.53,2.41,-0.03773584905660381,-0.03396226415094335,-0.04528301886792457,-0.09056603773584897
20251114,600759,2.87,2.89,2.75,2.77,2.58,0.0069686411149825845,-0.04181184668989551,-0.034843205574912925,-0.10104529616724739
20251114,000564,2.82,2.73,2.63,2.59,2.52,-0.031914893617021226,-0.06737588652482268,-0.08156028368794326,-0.1063829787234042
20251117,600157,1.79,1.66,1.64,1.57,1.56,-0.07262569832402241,-0.08379888268156432,-0.12290502793296088,-0.12849162011173182
20251117,600221,1.86,1.76,1.77,1.69,1.67,-0.053763440860215096,-0.04838709677419359,-0.09139784946236566,-0.10215053763440869
20251117,600010,2.62,2.56,2.53,2.41,2.44,-0.022900763358778647,-0.03435114503816805,-0.08015267175572517,-0.06870229007633594
20251117,600759,2.95,2.75,2.77,2.58,2.61,-0.06779661016949158,-0.061016949152542424,-0.12542372881355934,-0.11525423728813569
20251117,600016,4.1,4.09,4.2,4.11,4.06,-0.002439024390243851,0.024390243902439157,0.0024390243902440672,-0.009756097560975618
20251118,600157,1.71,1.64,1.57,1.56,1.57,-0.04093567251461992,-0.0818713450292397,-0.08771929824561399,-0.0818713450292397
20251118,600340,3.11,3.13,2.82,2.54,2.5,0.006430868167202578,-0.09324758842443731,-0.18327974276527326,-0.1961414790996784
20251118,600010,2.55,2.53,2.41,2.44,2.45,-0.007843137254901968,-0.05490196078431361,-0.043137254901960735,-0.039215686274509665
20251118,600221,1.8,1.77,1.69,1.67,1.69,-0.01666666666666668,-0.061111111111111165,-0.07222222222222228,-0.061111111111111165
20251118,601360,13.9,13.01,12.61,13.87,14.03,-0.0640287769784173,-0.09280575539568352,-0.002158273381295046,0.009352517985611439
20251119,600340,3.4,2.82,2.54,2.5,2.39,-0.17058823529411768,-0.2529411764705882,-0.2647058823529412,-0.2970588235294117
20251119,600157,1.66,1.57,1.56,1.57,1.58,-0.054216867469879436,-0.06024096385542161,-0.054216867469879436,-0.04819277108433726
20251119,600221,1.76,1.69,1.67,1.69,1.71,-0.03977272727272731,-0.05113636363636368,-0.03977272727272731,-0.028409090909090936
20251119,600010,2.55,2.41,2.44,2.45,2.42,-0.05490196078431361,-0.043137254901960735,-0.039215686274509665,-0.05098039215686271
20251119,601988,5.99,6.29,6.17,6.26,6.15,0.05008347245409012,0.030050083472454043,0.04507512520868106,0.026711185308848102
20251120,600340,2.83,2.54,2.5,2.39,2.44,-0.10247349823321555,-0.11660777385159013,-0.1554770318021201,-0.13780918727915198
20251120,600016,4.19,4.06,4.13,4.1,4.13,-0.03102625298329374,-0.014319809069212527,-0.02147971360381879,-0.014319809069212527
20251120,600157,1.62,1.56,1.57,1.58,1.58,-0.03703703703703707,-0.030864197530864224,-0.024691358024691377,-0.024691358024691377
20251120,601988,6.23,6.17,6.26,6.15,6.17,-0.009630818619582744,0.00481540930979123,-0.012841091492776896,-0.009630818619582744
20251120,600221,1.75,1.67,1.69,1.71,1.69,-0.045714285714285756,-0.034285714285714315,-0.022857142857142878,-0.034285714285714315
20251121,600157,1.57,1.57,1.58,1.58,1.61,0.0,0.006369426751592362,0.006369426751592362,0.02547770700636945
20251121,600010,2.42,2.45,2.42,2.42,2.43,0.012396694214876136,0.0,0.0,0.004132231404958773
20251121,601988,6.29,6.26,6.15,6.17,6.07,-0.004769475357710691,-0.022257551669316325,-0.019077901430842623,-0.03497615262321141
20251121,600221,1.7,1.69,1.71,1.69,1.73,-0.005882352941176476,0.005882352941176476,-0.005882352941176476,0.01764705882352943
20251121,600016,4.12,4.13,4.1,4.13,4.09,0.0024271844660193657,-0.004854368932038947,0.0024271844660193657,-0.0072815533980583125
20251124,600157,1.57,1.58,1.58,1.61,,0.006369426751592362,0.006369426751592362,0.02547770700636945,
20251124,601988,6.15,6.15,6.17,6.07,,0.0,0.003252032520325134,-0.013008130081300823,
20251124,600010,2.44,2.42,2.42,2.43,,-0.008196721311475417,-0.008196721311475417,-0.0040983606557376175,
20251124,600221,1.68,1.71,1.69,1.73,,0.017857142857142873,0.005952380952380958,0.029761904761904788,
20251124,601929,3.9,3.97,3.79,3.85,,0.017948717948718024,-0.028205128205128174,-0.012820512820512775,
20251125,600340,2.43,2.44,2.4,,,0.0041152263374484715,-0.01234567901234578,,
20251125,600157,1.56,1.58,1.61,,,0.012820512820512832,0.032051282051282076,,
20251125,601360,14.03,13.39,13.62,,,-0.04561653599429785,-0.029223093371347125,,
20251125,601988,6.26,6.17,6.07,,,-0.0143769968051118,-0.030351437699680434,,
20251125,600016,4.13,4.13,4.09,,,0.0,-0.009685230024213084,,
20251126,600340,2.34,2.4,,,,0.025641025641025664,,,
20251126,600221,1.72,1.73,,,,0.005813953488372098,,,
20251126,600157,1.57,1.61,,,,0.02547770700636945,,,
20251126,600635,7.68,8.23,,,,0.07161458333333343,,,
20251126,601988,6.13,6.07,,,,-0.009787928221859643,,,
20251127,600157,1.58,,,,,,,,
20251127,600340,2.38,,,,,,,,
20251127,600103,3.89,,,,,,,,
20251127,600868,3.16,,,,,,,,
20251127,600635,8.17,,,,,,,,
