trade_date,stock_code,stock_name,label_class,label_A_high,archetype,path_source,in_C2A,in_mainline_q2,in_mainline_s2,in_er1,in_mainline_s2_er1,score_total,score_platform_axis_single,score_industry_axis_single,f_chip_winner_rate,f_platform_compress_ratio,f_strength_rs20_xsec_q,rank_global_after_merge,ret_t2_close
20250708,600186.SH,莲花控股,G,0,,,False,False,False,False,False,,0.7218847438752783,0.18379211508301335,0.3231373588551291,0.44285714285714217,0.21232179226069248,,-0.008264462809917328
20250708,600255.SH,鑫科材料,G,0,,,False,False,False,False,False,,0.33770879732739423,0.6093640149261802,0.9192420520210406,0.8000000000000005,0.6843177189409368,,0.005747126436781658
20250708,600259.SH,中稀有色,G,0,,,False,False,False,True,True,,0.705228285077951,0.6093640149261802,0.7468437960804591,0.23616048755713548,0.6272912423625254,,0.028555431131018993
20250708,600309.SH,万华化学,G,0,,,False,False,False,False,False,,0.5622494432071269,0.6994551403385431,0.2529665839979129,0.6112469437652818,0.4271894093686354,,0.01951924814747863
20250708,600330.SH,天通股份,G,0,,,False,False,False,False,False,,0.7521547884187082,0.469951598074739,0.7370135894341947,0.4531250000000003,0.7830957230142567,,-0.008108108108108136
20250708,600361.SH,创新新材,C,0,,,False,False,False,False,False,,0.3070740534521158,0.36815883402736466,0.7925145711451526,0.8372093023255817,0.6838085539714868,,-0.009708737864077666
20250708,600389.SH,江山股份,G,0,,,False,False,False,False,False,,0.28824610244988863,0.33039046022389273,0.8178960464921267,0.7885304659498208,0.4546843177189409,,0.006119326874043818
20250708,600446.SH,金证股份,A,1,A5_mixed_other,,False,False,False,False,False,,0.3032293986636971,0.6270212535828241,0.7667383953195833,0.6426056338028171,0.9348268839103869,,0.0299465240641712
20250708,600458.SH,时代新材,C,0,,,False,False,False,False,False,,0.5861971046770601,0.5225379914553026,0.897588326507747,0.47272727272727233,0.8930753564154786,,-0.03639010189228531
20250708,600475.SH,华光环能,G,0,,,False,False,False,False,False,,0.10474387527839644,0.8221364447569088,1.0,0.9863760217983649,0.9923625254582484,,0.20261437908496727
20250708,600483.SH,福能股份,C,0,,,False,False,False,False,False,,0.32211024498886415,0.27002325455627063,0.7955960534963353,0.9411764705882365,0.564663951120163,,-0.008016032064128265
20250708,600498.SH,烽火通信,G,0,,,False,False,False,False,False,,0.42430400890868597,0.6018874046833596,0.5148124363538965,0.7252747252747254,0.594704684317719,,0.009905660377358627
20250708,600515.SH,海南机场,C,0,,,False,False,False,False,False,,0.3333296213808463,0.19309393759126062,0.5448925988359467,0.8235294117647058,0.7871690427698574,,0.008219178082191858
20250708,600529.SH,山东药玻,C,0,,,False,False,False,False,False,,0.6610300668151448,0.2824684981883078,0.3653644987558609,0.5361445783132534,0.4363543788187373,,0.006352087114337657
20250708,600531.SH,豫光金铅,G,0,,,False,False,False,False,False,,0.42340200445434295,0.3563963549835055,1.0,0.6377952755905514,0.8375763747454175,,-0.030120481927710885
20250708,600596.SH,新安股份,G,0,,,False,False,False,False,False,,0.29886414253897553,0.6994551403385431,0.6568088537637865,0.8780487804878053,0.754582484725051,,0.024561403508771784
20250708,600637.SH,东方明珠,C,0,,,False,False,False,False,False,,0.5696158129175946,0.19431750581363907,0.47295173513522754,0.6216216216216202,0.445010183299389,,0.006640106241699861
20250708,600703.SH,三安光电,C,0,,,False,False,False,False,False,,0.8608797327394209,0.43571872802985234,0.47263107851283226,0.3421052631578951,0.6216904276985743,,0.008045052292839916
20250708,600719.SH,大连热电,G,0,,,False,False,False,False,False,,0.2613168151447661,0.49838434914282626,0.7089333864626179,0.8461538461538465,0.6165987780040734,,-0.017316017316017285
20250708,600727.SH,鲁北化工,C,0,,,False,False,False,False,False,,0.7443903118040089,0.6994551403385431,0.5754286934035474,0.45205479452054775,0.5967413441955194,,-0.007692307692307665
20250708,600728.SH,佳都科技,G,0,,,False,False,False,False,False,,0.5827644766146993,0.6270212535828241,0.742179513858044,0.5869565217391315,0.6242362525458248,,0.016274864376130127
20250708,600741.SH,华域汽车,C,0,,,False,True,True,False,True,,0.6951391982182628,0.7073238332161592,0.9556321818252511,0.5111111111111115,0.6812627291242362,,-0.008108108108108025
20250708,600745.SH,闻泰科技,G,0,,,False,False,False,False,False,,0.6964337416481069,0.43571872802985234,0.49182234294515104,0.45283018867924546,0.6608961303462322,,0.011470588235294121
20250708,600763.SH,通策医疗,C,0,,,False,False,False,False,False,,0.8232071269487751,0.2824684981883078,0.4176359818385631,0.38666666666666744,0.2790224032586558,,0.00721500721500723
20250708,600797.SH,浙大网新,G,0,,,False,False,False,False,False,,0.6749053452115813,0.6270212535828241,0.47667706530896364,0.44137931034482764,0.31466395112016293,,-0.011578947368421022
20250708,600798.SH,宁波海运,C,0,,,False,False,False,False,False,,0.3662249443207126,0.2426991509382943,0.5216788533113053,0.5827814569536423,0.8905295315682281,,-0.028697571743929284
20250708,600858.SH,银座股份,G,0,,,False,False,False,False,False,,0.15102449888641425,0.23514818019577094,0.42395424620262717,0.825806451612903,0.5519348268839104,,0.012173913043478368
20250708,600869.SH,远东股份,A,0,,,False,False,False,False,False,,0.38897828507795096,0.8221364447569088,0.9740273355571497,0.6956521739130437,0.7744399185336049,,-0.005639097744360999
20250708,600881.SH,亚泰集团,G,0,,,False,False,False,False,False,,0.644109131403118,0.31937158617705913,0.6719075081320381,0.4411764705882352,0.2225050916496945,,0.021390374331550666
20250708,600905.SH,三峡能源,C,0,,,False,False,False,False,False,,0.33208797327394207,0.27002325455627063,0.4363694313806423,0.9230769230769178,0.4531568228105906,,-0.002309468822170868
20250708,600918.SH,中泰证券,G,0,,,False,False,False,False,False,,0.4297744988864143,0.42309772321670003,0.6441583846096663,0.719298245614035,0.7174134419551935,,0.013677811550151908
20250708,600933.SH,爱柯迪,C,0,,,False,False,False,False,False,,0.6548775055679287,0.7073238332161592,0.43694388275089735,0.5197368421052639,0.7601832993890021,,-0.02075471698113207
20250708,600996.SH,贵广网络,G,0,,,False,False,False,False,False,,0.520066815144766,0.19431750581363907,0.4125858298756595,0.6162790697674425,0.439918533604888,,-0.012880562060889833
20250708,601058.SH,赛轮轮胎,G,0,,,False,False,False,False,False,,0.2923663697104677,0.7073238332161592,0.4968191085454262,0.8642857142857134,0.8365580448065173,,-0.0022404779686333587
20250708,601117.SH,中国化学,G,0,,,False,False,False,False,False,,0.764404231625835,0.5626521010221188,0.6133733330047577,0.4615384615384606,0.23625254582484725,,0.005148005148005064
20250708,601127.SH,赛力斯,C,0,,B,True,True,True,False,True,0.7610813167398702,0.8126057906458797,0.2906549132010167,0.9418307377621697,0.36055276381909634,0.689918533604888,4.0,-0.005674064497593889
20250708,601137.SH,博威合金,C,0,,,False,False,False,False,False,,0.33742761692650336,0.6093640149261802,0.5231801836492905,0.8540145985401466,0.6736252545824847,,-0.0038546255506608507
20250708,601619.SH,嘉泽新能,C,0,,,False,False,False,False,False,,0.27671770601336304,0.27002325455627063,0.8418172455934111,0.970588235294117,0.7790224032586558,,-0.01058201058201047
20250708,601699.SH,潞安环能,G,0,,,False,False,False,False,False,,0.46613028953229396,0.23806851982045318,0.1935130396672003,0.6941176470588236,0.37016293279022405,,0.01848428835489835
20250708,601877.SH,正泰电器,C,0,,,False,False,False,False,False,,0.4875389755011136,0.8221364447569088,0.7308896240062276,0.6911764705882365,0.6792260692464358,,-0.015852613538988924
20250708,601918.SH,新集能源,C,0,,,False,False,False,False,False,,0.6417928730512248,0.23806851982045318,0.25200421872653933,0.5555555555555554,0.32535641547861505,,0.0030030030030030463
20250708,601969.SH,海南矿业,A,0,,,False,False,False,False,False,,0.777076837416481,0.7060799848574982,0.7217357292916576,0.36734693877550945,0.7039205702647657,,0.005427408412483015
20250708,603061.SH,金海通,G,0,,,False,False,False,False,False,,0.30923162583518926,0.43571872802985234,0.9917334142553845,0.7134900990099012,0.945010183299389,,-0.008876749743939927
20250708,603083.SH,剑桥科技,A,0,,,False,False,False,False,False,,0.4118318485523385,0.6018874046833596,0.9177908595637826,0.556328233657858,0.8167006109979633,,-0.003776751993285754
20250708,603106.SH,恒银科技,G,0,,,False,False,False,False,False,,0.2519097995545657,0.46056189497593425,0.6833692571904482,0.6791907514450868,0.8620162932790224,,0.0019230769230769162
20250708,603118.SH,共进股份,C,0,,A,False,False,False,False,False,0.8606746525336652,0.2678173719376392,0.6018874046833596,0.9574704777214919,0.7287449392712552,0.9521384928716904,1.0,-0.002613240418118612
20250708,603123.SH,翠微股份,G,0,,,False,False,False,False,False,,0.3164420935412027,0.690572440646801,0.6031747214502433,0.5904139433551199,0.9653767820773931,,0.034059945504087086
20250708,603186.SH,华正新材,G,0,,,False,False,False,False,False,,0.47292873051224943,0.80441160564599,0.9290335428311458,0.5434482758620691,0.9663951120162932,,-0.016981132075471694
20250708,603220.SH,中贝通信,A,1,A3_early_structure_low_rs20,,False,False,False,False,False,,0.6930178173719376,0.6018874046833596,0.2943434945344942,0.4609375000000001,0.21079429735234215,,0.04009324009324011
20250708,603228.SH,景旺电子,C,0,,,False,False,False,False,False,,0.08002783964365255,0.80441160564599,1.0,0.8714139344262294,0.995417515274949,,-0.017804154302670572
20250708,603232.SH,格尔软件,G,0,,,False,False,False,False,False,,0.15988307349665923,0.6270212535828241,0.7238187728115619,0.792079207920792,0.9429735234215886,,-0.029673590504451064
20250708,603236.SH,移远通信,C,0,,A,False,False,False,False,False,0.8445422793752662,0.4727449888641425,0.6018874046833596,0.9391386946533228,0.5525313010342953,0.9322810590631364,2.0,-0.0020932666589137394
20250708,603238.SH,诺邦股份,G,0,,,False,False,False,False,False,,0.6547160356347439,0.22431182737547997,0.6662257908057543,0.3818181818181819,0.4108961303462322,,-0.0073363431151241
20250708,603260.SH,合盛硅业,G,0,,,False,False,False,False,False,,0.28682071269487747,0.6994551403385431,0.3568751503929246,0.8398637137989772,0.8141547861507128,,0.0060606060606061
20250708,603280.SH,南方路机,C,0,,,False,False,False,False,False,,0.19999999999999998,0.501872532583419,0.6594481174159552,0.8520833333333332,0.5463340122199593,,-0.010364683301343547
20250708,603283.SH,赛腾股份,C,0,,,False,False,False,False,False,,0.7026893095768374,0.469951598074739,0.337287902594223,0.1860914359304572,0.006109979633401222,,-0.016959238321928027
20250708,603305.SH,旭升集团,G,0,,,False,False,False,False,False,,0.7328507795100221,0.7073238332161592,0.45126308548345606,0.3479999999999997,0.27494908350305497,,-0.014307228915662606
20250708,603366.SH,日出东方,C,0,,,False,False,False,False,False,,0.8004537861915366,0.40649505164674704,0.553190256359915,0.2962962962962964,0.31924643584521384,,-0.010912698412698374
20250708,603367.SH,辰欣药业,G,0,,,False,False,False,False,False,,0.19397550111358575,0.5459074684981884,0.8071544227450437,0.9087301587301585,0.23065173116089613,,-0.012970168612191912
20250708,603533.SH,掌阅科技,G,0,,,False,False,False,False,False,,0.7135690423162583,0.34927126710291495,0.6017813785664806,0.34811529933481145,0.725050916496945,,0.04299065420560755
20250708,603579.SH,荣泰健康,G,0,,,False,False,False,False,False,,0.29238864142538973,0.40649505164674704,0.7350781790226779,0.6549999999999998,0.9409368635437881,,0.0072727272727273196
20250708,603611.SH,诺力股份,G,0,,B,False,False,False,False,False,0.684443884833245,0.49206013363028955,0.469951598074739,0.9763817228965959,0.5684754521963821,0.8966395112016293,5.0,0.013537117903930307
20250708,603669.SH,灵康药业,A,0,,,False,False,False,False,False,,0.16768930957683742,0.5459074684981884,0.8397165111322694,0.8480000000000004,0.8391038696537678,,0.021201413427561766
20250708,603823.SH,百合花,C,0,,,False,False,False,False,False,,0.38384743875278393,0.07899113082039912,0.7457172195357034,0.5576208178438663,0.8844195519348269,,-0.02746478873239433
20250708,603836.SH,海程邦达,C,0,,,False,False,False,False,False,,0.29911469933184853,0.38733032285976965,0.9551605579673106,0.809523809523809,0.8935845213849287,,-0.10584415584415585
20250708,603881.SH,数据港,A,0,,,False,False,False,False,False,,0.6363028953229398,0.6270212535828241,0.5050766332903002,0.3606168446026096,0.023421588594704685,,0.005775895263765873
20250708,603890.SH,春秋电子,G,0,,,False,False,False,False,False,,0.6533351893095768,0.80441160564599,0.5818795799180497,0.49999999999999933,0.5672097759674134,,0.023648648648648685
20250708,603929.SH,亚翔集成,G,0,,,False,False,False,False,False,,0.36397550111358573,0.34300470499161756,0.8941005985605492,0.6088328075709777,0.9867617107942973,,-0.02588818507298274
20250708,603985.SH,恒润股份,C,0,,,False,False,False,False,False,,0.7462054565701559,0.8221364447569088,0.48768806511128415,0.3671874999999997,0.3289205702647658,,-0.006230529595015688
20250708,603990.SH,麦迪科技,G,0,,,False,False,False,False,False,,0.5612193763919822,0.6270212535828241,0.5251265971391069,0.5358649789029531,0.20824847250509165,,-0.0030864197530864335
20250708,605398.SH,新炬网络,C,0,,,False,False,False,False,False,,0.1747132516703786,0.6270212535828241,0.604160796165558,0.7926829268292682,0.9516293279022403,,-0.04368358913813475
20250709,000672.SZ,上峰水泥,G,0,,,False,False,False,False,False,,0.3296826280623608,0.3808474392947921,0.8582122094920608,0.7614678899082571,0.8290076335877863,,0.023474178403755985
20250709,000681.SZ,视觉中国,G,0,,,False,False,False,False,False,,0.733001113585746,0.42323292412525015,0.28195375217594904,0.4238683127572007,0.11297709923664122,,0.026985743380855354
20250709,000702.SZ,正虹科技,G,0,,,False,False,False,False,False,,0.3696380846325167,0.24547076956357144,0.8010371421294521,0.6692913385826773,0.2824427480916031,,0.0639899623588458
20250709,000723.SZ,美锦能源,G,0,,,False,False,False,False,False,,0.5545935412026726,0.21029149315883403,0.5815636729357567,0.6296296296296303,0.7379134860050891,,0.04329004329004338
20250709,000816.SZ,智慧农业,C,0,,,False,False,False,False,False,,0.5742399777282851,0.19959710129252067,0.777435756740324,0.5862068965517253,0.5114503816793893,,0.0
20250709,000880.SZ,潍柴重机,A,0,,,False,False,False,False,False,,0.4619766146993318,0.4895557298145043,0.49672485899788,0.5320910973084887,0.9185750636132316,,-0.044178938594053974
20250709,000983.SZ,山西焦煤,C,0,,,False,False,False,False,False,,0.6838557906458798,0.18301470985885027,0.48421172710358873,0.5000000000000007,0.7038167938931298,,-0.005970149253731294
20250709,000987.SZ,越秀资本,G,0,,A,False,False,False,False,False,0.816206585505567,0.3900640311804009,0.7700367746471255,0.8615789759698407,0.7159090909090908,0.9282442748091603,1.0,0.0
20250709,000988.SZ,华工科技,G,0,,B,True,True,True,False,True,0.6761177113206229,0.5350278396436525,0.4895557298145043,0.9555534017720007,0.5728476821192056,0.8111959287531807,3.0,-0.03013813311008784
20250709,001227.SZ,兰州银行,G,0,,B,True,True,True,False,True,0.6718673846287341,0.5029621380846325,0.5551146503704505,0.9980909781696892,0.6129032258064513,0.8732824427480916,4.0,0.0
20250709,001389.SZ,广合科技,C,0,,,False,False,False,False,False,,0.41243318485523384,0.5547428478719377,0.8598398216350412,0.5667949422759756,0.932824427480916,,-0.06351351351351342
20250709,600031.SH,三一重工,C,0,,,False,False,False,False,False,,0.3510022271714922,0.09604672543399492,0.7442000081466007,0.7955801104972369,0.8091603053435115,,-0.015167364016736573
20250709,600057.SH,厦门象屿,G,0,,,False,False,False,False,False,,0.6206069042316258,0.3644746092693743,0.9860995511006589,0.553846153846154,0.8310432569974555,,0.012195121951219523
20250709,600110.SH,诺德股份,G,0,,,False,False,False,False,False,,0.5147939866369711,0.5802484992699151,0.20102426687004488,0.4351851851851851,0.9969465648854962,,-0.0068259385665528916
20250709,600170.SH,上海建工,G,0,,,False,False,False,False,False,,0.6365200445434298,0.34005056513979776,0.348393181407408,0.5714285714285733,0.4814249363867684,,0.02066115702479343
20250709,600187.SH,国中水务,C,0,,,False,False,False,False,False,,0.8193819599109131,0.11398112595316641,0.5797011441363809,0.27999999999999936,0.43256997455470736,,0.0
20250709,600221.SH,海航控股,G,0,,,False,False,False,False,False,,0.7970573496659242,0.1432318425179817,0.31820744219804536,0.3750000000000005,0.5033078880407125,,0.01449275362318847
20250709,600246.SH,万通发展,G,0,,,False,False,False,False,False,,0.6518318485523384,0.4905967768103402,0.8272177519042467,0.39735099337748386,0.4162849872773537,,-0.009216589861751112
20250709,600276.SH,恒瑞医药,G,0,,,False,False,False,False,False,,0.6385746102449887,0.3362446595641123,0.998685412389637,0.5374280230326289,0.7256997455470738,,-0.004025905828811571
20250709,600315.SH,上海家化,C,0,,,False,False,False,False,False,,0.7640812917594655,0.13880401276296578,0.6121714632523411,0.20909090909090947,0.04783715012722646,,-0.006451612903225823
20250709,600391.SH,航发科技,G,0,,,False,False,False,False,False,,0.2360133630289532,0.08039722026932021,0.5433493558630765,0.7193675889328065,0.8427480916030534,,0.02783882783882774
20250709,600499.SH,科达制造,G,0,,,False,False,False,False,False,,0.3103786191536748,0.4895557298145043,0.9560329830296538,0.9420289855072451,0.5689567430025445,,0.014563106796116276
20250709,600518.SH,康美药业,C,0,,,False,False,False,False,False,,0.87956570155902,0.36506273322156724,0.5505771074749363,0.3571428571428577,0.8330788804071246,,-0.01904761904761909
20250709,600559.SH,老白干酒,G,0,,,False,False,False,False,False,,0.6503841870824053,0.17508517657238656,0.18912729252730898,0.5495495495495493,0.2926208651399491,,0.013173652694610904
20250709,600582.SH,天地科技,G,0,,,False,False,False,False,False,,0.7084966592427617,0.4895557298145043,0.5111871832901344,0.500000000000001,0.5979643765903307,,0.009740259740259605
20250709,600590.SH,泰豪科技,A,0,,,False,False,False,False,False,,0.3632795100222717,0.42557189984316696,0.27036233919566977,0.6056910569105692,0.9027989821882951,,0.005512679162072542
20250709,600667.SH,太极实业,C,0,,,False,False,False,False,False,,0.6890868596881959,0.09055080850143313,0.4928257734403296,0.4923076923076918,0.7842239185750636,,0.002989536621823552
20250709,600758.SH,辽宁能源,G,0,,,False,False,False,False,False,,0.34274220489977725,0.18301470985885027,0.8882834572854645,0.8108108108108101,0.705852417302799,,0.022556390977443552
20250709,600770.SH,综艺股份,A,0,,,False,False,False,False,False,,0.7895322939866369,0.33961116218700993,0.5455744142611076,0.20168067226890768,0.40966921119592875,,-0.011009174311926717
20250709,600794.SH,保税科技,C,0,,,False,False,False,False,False,,0.5144237193763919,0.3644746092693743,0.6676565296806048,0.4727272727272728,0.9480916030534351,,-0.02692307692307705
20250709,600801.SH,华新建材,A,0,,,False,False,False,False,False,,0.3319376391982183,0.3808474392947921,0.5604160697563372,0.7712418300653598,0.6391857506361324,,0.012480499219968744
20250709,600809.SH,山西汾酒,C,0,,,False,False,False,False,False,,0.7662416481069042,0.17508517657238656,0.23047416708017726,0.3873239436619711,0.438676844783715,,0.000789399492528986
20250709,600821.SH,金开新能,C,0,,,False,False,False,False,False,,0.5501141425389755,0.34797333838083394,0.7765962234168676,0.6363636363636361,0.8692111959287532,,-0.04194630872483218
20250709,600884.SH,杉杉股份,C,0,,B,True,True,True,False,True,0.6589165924433723,0.5885272828507795,0.5802484992699151,0.7404040611482195,0.42181818181818187,0.9206106870229007,5.0,-0.01682439537329128
20250709,600919.SH,江苏银行,C,0,,,False,False,False,False,False,,0.6673580178173719,0.5551146503704505,0.9741191535371898,0.44680851063829763,0.8564885496183207,,-0.022950819672131084
20250709,600941.SH,中国移动,C,0,,,False,False,False,False,False,,0.8055790645879732,0.09248418149369964,0.8077768904458436,0.4270833333333331,0.39491094147582695,,-0.006694855532064725
20250709,600977.SH,中国电影,G,0,,,False,False,False,False,False,,0.3345155902004454,0.4833635282029095,0.6409044018221749,0.80701754385965,0.7704834605597964,,0.0026501766784452485
20250709,600990.SH,四创电子,C,0,,,False,False,False,False,False,,0.14066258351893096,0.42557189984316696,0.6648662472454938,0.8310214375788146,0.8493638676844784,,0.002527075812274404
20250709,601016.SH,节能风电,G,0,,,False,False,False,False,False,,0.4373023385300668,0.34797333838083394,0.5918463553377702,0.7368421052631564,0.5458015267175572,,0.009933774834437026
20250709,601186.SH,中国铁建,G,0,,,False,False,False,False,False,,0.6644654788418707,0.34005056513979776,0.28046831702039343,0.5476190476190466,0.5826972010178118,,0.007299270072992581
20250709,601211.SH,国泰海通,G,0,,,False,False,False,False,False,,0.6554064587973274,0.2261640798226164,0.7986740912545301,0.44409937888198764,0.660559796437659,,0.032157676348547604
20250709,601390.SH,中国中铁,G,0,,,False,False,False,False,False,,0.7385829621380846,0.34005056513979776,0.3037672205842752,0.485714285714286,0.6651399491094148,,0.00694444444444442
20250709,601399.SH,国机重装,G,0,,,False,False,False,False,False,,0.8055066815144766,0.09604672543399492,0.6599445876306216,0.3611111111111105,0.517557251908397,,0.016447368421052655
20250709,601618.SH,中国中冶,G,0,,,False,False,False,False,False,,0.49520601336302894,0.34005056513979776,0.2895152787615739,0.6874999999999987,0.6030534351145038,,0.013201320132013139
20250709,601668.SH,中国建筑,G,0,,,False,False,False,False,False,,0.579988864142539,0.34005056513979776,0.76301240051345,0.6052631578947367,0.7262086513994911,,0.01333333333333342
20250709,601669.SH,中国电建,G,0,,,False,False,False,False,False,,0.8052227171492206,0.34005056513979776,0.4564574768056242,0.43333333333333196,0.5312977099236641,,0.014056224899598346
20250709,601718.SH,际华集团,G,0,,,False,False,False,False,False,,0.09099109131403116,0.3205681142177276,0.5527911583609129,0.8203883495145631,0.9908396946564886,,0.03324808184143224
20250709,601766.SH,中国中车,A,0,,,False,False,False,False,False,,0.5089476614699332,0.26584554648207237,0.4010994227346053,0.6764705882352956,0.46259541984732827,,0.001388888888888884
20250709,601778.SH,晶科科技,G,0,,,False,False,False,False,False,,0.456174832962138,0.34797333838083394,0.9907425200926829,0.6170212765957445,0.9628498727735368,,0.06874999999999987
20250709,601800.SH,中国交建,C,0,,,False,False,False,False,False,,0.46672605790645877,0.34005056513979776,0.3808515852471152,0.7115384615384606,0.5256997455470738,,0.0022148394241419123
20250709,601916.SH,浙商银行,C,0,,,False,False,False,False,False,,0.3508407572383073,0.5551146503704505,0.9939811959081215,0.6874999999999998,0.9078880407124682,,-0.03157894736842093
20250709,601985.SH,中国核电,C,0,,,False,False,False,False,False,,0.904109131403118,0.34797333838083394,0.3744742667596896,0.3333333333333323,0.48498727735368957,,-0.008456659619450302
20250709,603011.SH,合锻智能,G,0,,,False,False,False,False,False,,0.6818318485523385,0.4895557298145043,0.8404355296375526,0.275244299674267,0.02391857506361323,,0.06554307116104874
20250709,603077.SH,和邦生物,G,0,,,False,False,False,False,False,,0.5592928730512249,0.21450976150559734,0.4059483393760333,0.6153846153846154,0.42697201017811703,,0.011111111111111072
20250709,603081.SH,大丰实业,A,0,,,False,False,False,False,False,,0.8071714922048998,0.4895557298145043,0.8502607943286661,0.38524590163934513,0.8651399491094147,,0.0033333333333331883
20250709,603198.SH,迎驾贡酒,C,0,,,False,False,False,False,False,,0.727488864142539,0.17508517657238656,0.2357193107856988,0.4393939393939399,0.3608142493638677,,0.010972568578553554
20250709,603200.SH,上海洗霸,A,1,A5_mixed_other,,False,False,False,False,False,,0.3468596881959911,0.09036152722946297,0.6039158018827677,0.5867721876766533,0.9821882951653944,,0.08342110806825365
20250709,603390.SH,通达电气,A,0,,,False,False,False,False,False,,0.7013975501113586,0.5454004650911254,0.6447203728497295,0.18088235294117652,0.06055979643765903,,0.038239538239538406
20250709,603466.SH,风语筑,C,0,,,False,False,False,False,False,,0.6584020044543429,0.26295224703910014,0.8713750008329169,0.4610389610389607,0.4178117048346056,,0.002870813397129357
20250709,603530.SH,神马电力,C,0,,,False,False,False,False,False,,0.21034242761692648,0.5802484992699151,0.7581269598333149,0.8336713995943205,0.8249363867684478,,-0.0022421524663678305
20250709,603598.SH,引力传媒,G,0,,,False,False,False,False,False,,0.6750668151447661,0.42323292412525015,0.7845186632168022,0.41071428571428525,0.13435114503816795,,0.007856341189674598
20250709,603605.SH,珀莱雅,C,0,,,False,False,False,False,False,,0.8230902004454342,0.13880401276296578,0.2544088832811177,0.24707602339181242,0.2203562340966921,,-0.00576923076923086
20250709,603800.SH,洪田股份,C,0,,A,True,True,True,False,True,0.8146306311178412,0.5287249443207127,0.4895557298145043,0.8973923117566956,0.5023400936037445,0.973027989821883,2.0,-0.05902899056933275
20250709,605018.SH,长华集团,C,0,,,False,False,False,False,False,,0.58913140311804,0.5454004650911254,0.921020626141323,0.4367816091954021,0.3241730279898219,,-0.045864661654135386
20250709,605117.SH,德业股份,G,0,,,False,False,False,False,False,,0.7005512249443206,0.5802484992699151,0.20222563089627044,0.1172602739726026,0.0010178117048346056,,0.008792819197655177
20250709,605136.SH,丽人丽妆,C,0,,,False,False,False,False,False,,0.7021325167037862,0.205140338543075,0.8196225189868774,0.14200298953662197,0.19440203562340966,,-0.08230088495575238
20250710,000002.SZ,万科Ａ,C,0,,,False,False,False,False,False,,0.6888836302895323,0.8568289978908658,0.3012437792201405,0.5090909090909097,0.6152671755725191,,-0.013333333333333308
20250710,000009.SZ,中国宝安,G,0,,,False,False,False,False,False,,0.714793986636971,0.6031312530420204,0.5725656988401571,0.4044117647058828,0.8101781170483461,,0.00452488687782826
20250710,000069.SZ,华侨城Ａ,C,0,,,False,False,False,False,False,,0.700022271714922,0.8568289978908658,0.2926576531681519,0.4999999999999989,0.6213740458015267,,-0.01666666666666672
20250710,000166.SZ,申万宏源,G,0,,,False,False,False,False,False,,0.6884521158129175,0.5554526526418258,0.5898515317845788,0.46666666666666734,0.689058524173028,,0.013592233009708687
20250710,000513.SZ,丽珠集团,A,0,,,False,False,False,False,False,,0.7441481069042316,0.653351630522957,0.7243673279558145,0.3976377952755899,0.12061068702290076,,0.02359882005899716
20250710,000547.SZ,航天发展,C,0,,,False,False,False,False,False,,0.7068262806236079,0.0824319939429993,0.5694701125403094,0.4062500000000003,0.8676844783715013,,-0.0024937655860348684
20250710,000568.SZ,泸州老窖,G,0,,,False,False,False,False,False,,0.8677449888641425,0.2840435887729166,0.2594811552346421,0.29702194357366807,0.5608142493638677,,0.035205798602122584
20250710,000576.SZ,甘化科工,A,0,,,False,False,False,False,False,,0.5344432071269488,0.6031312530420204,0.39607891770234144,0.4714828897338402,0.7801526717557252,,0.014705882352941346
20250710,000581.SZ,威孚高科,G,0,,,False,False,False,False,False,,0.8849331848552339,0.4013236168947056,0.32351394223453017,0.2629107981220669,0.1480916030534351,,-0.003112033195020847
20250710,000620.SZ,盈新发展,G,0,,,False,False,False,False,False,,0.6880567928730512,0.8568289978908658,0.4088449044482797,0.47368421052631515,0.42417302798982187,,-0.029069767441860517
20250710,000623.SZ,吉林敖东,A,0,,,False,False,False,True,True,,0.8233797327394209,0.46310367205667624,0.8111407258654934,0.40625000000000044,0.6055979643765903,,0.05308219178082196
20250710,000628.SZ,高新发展,G,0,,,False,False,False,False,False,,0.7245768374164809,0.6599967551781947,0.41011024744515784,0.42206654991243364,0.49770992366412214,,-0.011826245167159355
20250710,000629.SZ,钒钛股份,G,0,,,False,False,False,False,False,,0.6059493318485523,0.5316302525552972,0.32457668015978763,0.5789473684210521,0.6544529262086514,,0.0
20250710,000683.SZ,博源化工,C,0,,,False,False,False,False,False,,0.7147327394209354,0.6362757557730788,0.2859434770311887,0.4782608695652169,0.3302798982188295,,-0.015717092337917515
20250710,000686.SZ,东北证券,G,0,,,False,False,False,False,False,,0.725347995545657,0.5554526526418258,0.694291560704508,0.4615384615384618,0.6860050890585242,,0.012453300124533273
20250710,000725.SZ,京东方Ａ,G,0,,,False,False,False,False,False,,0.9036915367483296,0.4880955600021632,0.49972275585086173,0.3333333333333333,0.5246819338422392,,0.004962779156327368
20250710,000727.SZ,冠捷科技,C,0,,,False,False,False,False,False,,0.7171102449888641,0.4880955600021632,0.4832428299153646,0.5,0.6132315521628499,,-0.03688524590163933
20250710,000758.SZ,中色股份,A,1,A3_early_structure_low_rs20,,False,False,False,False,False,,0.7420350779510021,0.22002595857444163,0.8205278029059813,0.46511627906976816,0.3704834605597964,,0.09505703422053235
