trade_date,stock_code,stock_name,ts_code,path_source,label_class,label_A_high,label_A_mid,label_A_low,label_C,label_G,score_total,score_platform_axis_single,score_industry_axis_single,f_chip_winner_rate,f_platform_compress_ratio,f_strength_rs20_xsec_q,rank_global_after_merge,ret_t1_close,ret_t2_close,ret_t3_close,quality_tag,quality_tag_reason,quality_tag_industry_cap,quality_tag_rs20_floor,signal_triggered,signal_type,signal_time,signal_price,signal_reason,non_trigger_reason
20250922,603025.SH,大豪科技,603025.SH,B,G,0,0,0,0,1,0.6701157117829379,0.6326002227171492,0.1270888540370991,0.9091380783230756,0.4227642276422764,0.7338425381903643,3.0,0.0017720023626699,0.0454813939751919,0.0248080330773774,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20250923,600660.SH,福耀玻璃,600660.SH,A,G,0,0,0,0,1,0.8582197054527189,0.7195935412026726,0.7322008003893786,0.9744587921474508,0.2821300563236049,0.917156286721504,2.0,0.0236198462613557,0.0134171907756814,0.0079664570230608,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20250924,600288.SH,大恒科技,600288.SH,B,G,0,0,0,0,1,0.8006280442039222,0.6862416481069042,0.6918771294143097,0.9849941160262452,0.4647058823529403,0.8941798941798942,3.0,0.0177430801987223,-0.0099361249112845,0.0,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20250925,603328.SH,依顿电子,603328.SH,B,C,0,0,0,1,0,0.7202983596702308,0.6596269487750557,0.5366935265804986,0.8697495385642092,0.4038461538461539,0.7942386831275721,3.0,-0.0399673735725938,-0.0252854812398042,-0.0415986949429036,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20250926,000581.SZ,威孚高科,000581.SZ,B,C,0,0,0,1,0,0.7300544336498211,0.6493207126948775,0.6865772537991456,0.9708176766035274,0.4666666666666666,0.7871840094062317,3.0,-0.0119402985074625,-0.0174840085287846,-0.0115138592750533,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20250929,000623.SZ,吉林敖东,000623.SZ,B,G,0,0,0,0,1,0.7625159832498871,0.7511414253897549,0.3540032989021686,0.9423352566632022,0.4105691056910574,0.7031158142269254,3.0,-0.0098960910440375,0.0049480455220187,0.0306778822365163,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20250930,600301.SH,华锡有色,600301.SH,B,C,0,0,0,1,0,0.7602382068249086,0.6644626948775055,0.805790654913201,0.983524010430748,0.3547008547008548,0.7242798353909465,3.0,0.0304477611940299,-0.0486567164179104,-0.0217910447761192,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251009,603038.SH,华立股份,603038.SH,B,A,1,0,0,0,0,0.7457314262627857,0.7186804008908686,0.1579011410956681,0.8883923531324215,0.3071593533487295,0.8958210712183637,3.0,0.0289937464468448,0.1318931210915293,0.1335986355884026,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251010,605580.SH,恒盛能源,605580.SH,B,C,0,0,0,1,0,0.7249982426823215,0.686586859688196,0.7710305013249689,0.8677014160878942,0.2426412092283214,0.9564449676280165,3.0,0.0533333333333334,0.0385185185185183,0.0474074074074073,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251013,603969.SH,银龙股份,603969.SH,B,C,0,0,0,1,0,0.744579740394474,0.5676002227171493,0.281454491374182,0.993338000939813,0.4803493449781659,0.9200470311581422,3.0,-0.0201096892138938,-0.026508226691042,-0.0493601462522851,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,1,pullback_confirm,2025-10-13 13:05:00,10.58,"tagged_prod_v1::quality_tag1::pullback_reclaim_support(support=10.515,drawdown=0.750%)",
20251014,605289.SH,罗曼股份,605289.SH,A,A,0,0,1,0,0,0.8069971878211022,0.4448218262806235,0.6189227191606728,0.8306776017784467,0.4956676860346585,0.9952968841857732,2.0,0.050204081632653,0.0210884353741496,-0.0292517006802721,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20251015,603391.SH,力聚热能,603391.SH,A,C,0,0,0,1,0,0.872001784651993,0.7095824053452116,0.7347358174246932,0.9626137814228732,0.302967563837129,0.951793062904174,1.0,-0.0688584474885845,-0.0874885844748858,-0.0695890410958904,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251016,600179.SH,安通控股,600179.SH,A,A,1,0,0,0,0,0.8179675887673374,0.5836135857461023,0.5769022767833001,1.0,0.5384615384615381,0.9324324324324323,1.0,0.0439024390243905,0.1487804878048781,0.1243902439024391,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251017,603988.SH,中电电机,603988.SH,B,C,0,0,0,1,0,0.5572624686111756,0.5608407572383072,0.0354767184035476,0.530330102005079,0.4112967382657123,0.9236192714453584,3.0,-0.0241481971551439,-0.033079722130334,-0.0863380747601719,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251020,600158.SH,中体产业,600158.SH,B,C,0,0,0,1,0,0.6729140966990433,0.7804955456570155,0.2672921962035585,0.7136783547509554,0.3428571428571431,0.660787771898883,3.0,0.0063626723223755,0.0095440084835631,0.0053022269353129,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,tag0_gate_pullback_dd_lt_0.006
20251021,605228.SH,神通科技,605228.SH,B,G,0,0,0,0,1,0.6745572936438025,0.5161859688195991,0.7827794602779731,0.9640673995834386,0.4958677685950414,0.8541176470588235,4.0,0.0057894736842105,-0.0405263157894736,-0.0526315789473684,0,baseline_only,0.5869395922340599,0.8270325203252032,1,pullback_confirm,2025-10-21 11:30:00,18.30225628,"tagged_prod_v1::quality_tag0::pullback_reclaim_support(support=18.209,drawdown=0.704%)::tag0_gate_pass",
20251022,600853.SH,龙建股份,600853.SH,B,C,0,0,0,1,0,0.7844473102951135,0.7479342984409799,0.4851684603320534,0.982227639355306,0.4687499999999985,0.76,3.0,0.0,-0.0257009345794393,-0.0257009345794393,0,baseline_only,0.5869395922340599,0.8270325203252032,1,pullback_confirm,2025-10-22 11:15:00,4.38,"tagged_prod_v1::quality_tag0::pullback_reclaim_support(support=4.287,drawdown=0.680%)::tag0_gate_pass",
20251023,603699.SH,纽威股份,603699.SH,A,A,1,0,0,0,0,0.8257928181277379,0.5835300668151447,0.4287220810123843,0.9736347216747478,0.4165477888730386,0.958259847148736,1.0,-0.0176600441501103,0.0805739514348786,0.1501103752759383,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251024,600237.SH,铜峰电子,600237.SH,B,G,0,0,0,0,1,0.7323213612255772,0.6742483296213808,0.899282083175599,0.9710874918803296,0.4742268041237114,0.6878306878306878,3.0,0.0024906600249068,0.0236612702366127,0.0136986301369863,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251027,605358.SH,立昂微,605358.SH,B,G,0,0,0,0,1,0.7278414692484325,0.6300946547884186,0.7193026337136985,0.8814083996985016,0.3559042113955407,0.9670588235294116,3.0,0.0579582230067665,0.0638423065607529,0.0556045895851722,0,baseline_only,0.5869395922340599,0.8270325203252032,1,pullback_confirm,2025-10-27 13:35:00,33.95,"tagged_prod_v1::quality_tag0::pullback_reclaim_support(support=33.732,drawdown=1.566%)::tag0_gate_pass",
20251028,000690.SZ,宝新能源,000690.SZ,B,C,0,0,0,1,0,0.747122968822563,0.8153953229398664,0.2830160618679357,0.856446745137686,0.3829787234042542,0.8016480282519128,3.0,-0.006237006237006,0.0124740124740125,-0.0103950103950103,0,baseline_only,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251029,603516.SH,淳中科技,603516.SH,B,A,0,0,1,0,0,0.7849171723070067,0.6738307349665924,0.3906562652101022,0.9740517450297016,0.255129650507328,0.8689006466784245,3.0,-0.0491803278688525,-0.0562841530054645,0.0380874316939889,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251030,600382.SH,广东明珠,600382.SH,A,G,0,0,0,0,1,0.7830341787896815,0.5538028953229398,0.45518089881564,0.84850223974212,0.4360000000000001,0.9641387419165196,2.0,-0.0067567567567567,0.0027027027027026,-0.0081081081081081,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20251031,600064.SH,南京高科,600064.SH,B,C,0,0,0,1,0,0.6962545349107794,0.7497216035634744,0.2744713644475691,0.9800992790082848,0.4107142857142848,0.9188712522045857,3.0,-0.0184782608695651,-0.0260869565217389,-0.0217391304347824,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251103,600115.SH,中国东航,600115.SH,A,A,0,0,1,0,0,0.8134111189227193,0.5862026726057906,0.4329809096317127,0.9990828728411976,0.4705882352941172,0.9429747207524986,2.0,-0.0119760479041914,-0.0119760479041914,-0.0099800399201596,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,missing_intraday_data
20251104,600470.SH,六国化工,600470.SH,B,A,1,0,0,0,0,0.7390527823921476,0.7614922048997772,0.1441376886052674,0.9204138993898524,0.3272727272727266,0.8564705882352941,3.0,0.0291262135922332,0.1245954692556634,0.0970873786407768,1,ind_le_q55_and_rs20_ge_q30,0.5869395922340599,0.8270325203252032,0,,,,,no_tagged_pattern_triggered
20251105,600108.SH,亚盛集团,600108.SH,B,G,0,0,0,0,1,0.7451569160658921,0.8027060133630288,0.2220877724298307,0.9265740462575168,0.3823529411764717,0.7761764705882352,3.0,-0.0062499999999999,-0.003125,-0.0062499999999999,0,baseline_only,0.5869395922340599,0.8270325203252032,1,pullback_confirm,2025-11-05 14:30:00,3.21,"tagged_prod_v1::quality_tag0::pullback_reclaim_support(support=3.197,drawdown=0.619%)::tag0_gate_pass",
20251106,601226.SH,华电科工,601226.SH,B,A,1,0,0,0,0,0.7351816850065027,0.6810746102449887,0.5914634146341463,0.9660727882394275,0.4396551724137928,0.7934078869923484,3.0,0.0012970168612191,0.1011673151750973,0.08041504539559,0,baseline_only,0.5869395922340599,0.8270325203252032,1,pullback_confirm,2025-11-06 11:30:00,7.91,"tagged_prod_v1::quality_tag0::pullback_reclaim_support(support=7.888,drawdown=0.753%)::tag0_gate_pass",
