ts_code,trade_date,quadrant,selection_state,a_subtype,score_trend_axis,score_platform_axis,score_chip_axis,score_industry_axis,score_total
002491.SZ,20260128,missed_A,missed_A,mixed_A,0.4138667572236928,0.7061421850496602,,0.48380491437081163,
002729.SZ,20260128,missed_A,missed_A,mixed_A,0.5395463238721302,0.7376372190277052,,0.44285182427401343,
600621.SH,20260128,missed_A,missed_A,mixed_A,0.28110408788925645,0.8066257187663356,0.19216880148078652,0.1390233308513279,0.2901103158191576
600722.SH,20260128,selected_A,selected_A,high_momentum_frontline_A,0.8508908968051513,0.19623627809722946,0.7601504049939859,0.8310374782824523,0.759762299203163
600740.SH,20260128,missed_A,missed_A,mixed_A,0.6099605714531064,0.592890747516989,0.4432312472675842,0.5727537850583271,0.5609902400538973
600792.SH,20260128,missed_A,missed_A,mixed_A,0.30201781849679077,0.4596576058546785,0.26096262622304084,0.5727537850583271,0.34812839414837254
601018.SH,20260128,missed_A,missed_A,mixed_A,0.22372824588704793,0.3020125457396759,0.40773101287334024,0.33178207992057585,0.293765442723913
601799.SH,20260128,missed_A,missed_A,mixed_A,0.287865733119885,0.3819393622582331,0.3425676608533922,0.46956440804169763,0.33820337920536847
603629.SH,20260128,missed_A,missed_A,mixed_A,0.7976986284981811,0.19950339780449555,0.6853481538705715,0.44285182427401343,0.6565644661382849
603833.SH,20260128,missed_A,missed_A,mixed_A,0.4532345311949738,0.5336644014636696,0.4581054022378099,0.2186336559940432,0.42730510470241284
603958.SH,20260128,missed_A,missed_A,high_momentum_frontline_A,0.7478399777205839,0.2987715629900679,0.365183506092021,0.6223938942665674,0.5884521058222891
000029.SZ,20260129,missed_A,missed_A,mixed_A,0.056051292432546425,0.5875718766335598,0.09683498543532913,0.5800757011665426,0.19800293541344288
000423.SZ,20260129,missed_A,missed_A,mixed_A,0.20422429288394123,0.4342394145321484,0.3669800619007312,0.32107843137254904,0.28544286807625063
000558.SZ,20260129,missed_A,missed_A,mixed_A,0.14438815924546194,0.3104547830632514,0.08086778983476009,0.21506577314470093,0.15571637135945127
000799.SZ,20260129,missed_A,missed_A,mixed_A,0.16224841527030337,0.36069001568217457,0.4900606788930271,0.7813042938694466,0.35690402300704294
000995.SZ,20260129,missed_A,missed_A,mixed_A,0.5853967645942622,0.4957135389440669,0.5352297169191812,0.7813042938694466,0.59327280950175
002161.SZ,20260129,missed_A,missed_A,mixed_A,0.6384514572960907,0.5405906952430737,,0.23166418466120625,
002905.SZ,20260129,missed_A,missed_A,mixed_A,0.09591950440560976,0.7475431259801358,,0.43875651526433357,
600054.SH,20260129,missed_A,missed_A,mixed_A,0.40685903551335056,0.5176816518557239,0.38258382713352146,0.21506577314470093,0.3831035056973332
600395.SH,20260129,missed_A,missed_A,mixed_A,0.24810067383580248,0.5017381076842655,0.17474152686123617,0.209915611814346,0.24939687117378873
600519.SH,20260129,missed_A,missed_A,mixed_A,0.16758531263255622,0.49887611082070044,0.45747552588517365,0.7813042938694466,0.36524479295005857
600754.SH,20260129,missed_A,missed_A,steady_structure_A,0.44311228415785564,0.6125980135912179,0.6118532578609681,0.1614854802680566,0.4600020799435001
600763.SH,20260129,missed_A,missed_A,mixed_A,0.6857155648162808,0.5726868792472556,0.5800006054435003,0.21025688756515265,0.576665154828514
600984.SH,20260129,missed_A,missed_A,mixed_A,0.08475917698634855,0.63170412963931,0.3738535391497054,0.10927029039463887,0.21540392980372747
601116.SH,20260129,missed_A,missed_A,mixed_A,0.7196612872274553,0.16220595922634606,0.4001459674216641,0.14901340282948622,0.49843974181620115
603317.SH,20260129,missed_A,missed_A,mixed_A,0.189014945075595,0.2653946680606377,0.46666250522038577,0.552680565897245,0.32061465053354443
603919.SH,20260129,missed_A,missed_A,mixed_A,0.1953015245066359,0.36578672242550964,0.45412206898661045,0.7813042938694466,0.3649555958229385
605118.SH,20260129,missed_A,missed_A,mixed_A,0.8805252874660037,0.32723470987976994,0.5189019695452534,0.200204765450484,0.6327423219248648
000672.SZ,20260130,missed_A,missed_A,chip_support_A,0.5276149592735149,0.5633559853633037,0.7616523350993666,0.10188632414991314,0.5258391105704163
001316.SZ,20260130,selected_A,selected_A,mixed_A,0.8588922014974417,0.21816518557239933,0.6597793244486456,0.10365475304045668,0.6317556633741906
001330.SZ,20260130,selected_A,selected_A,mixed_A,0.8256322985332547,0.5208311552535284,0.6815646873748682,0.38843385455448004,0.6935555148188692
002150.SZ,20260130,missed_A,missed_A,mixed_A,0.7576133032799882,0.18416100365917407,,0.38806155373541823,
002350.SZ,20260130,missed_A,missed_A,mixed_A,0.6345658618534441,0.6418452692106638,,0.4713948870687515,
002983.SZ,20260130,missed_A,missed_A,mixed_A,0.3864259340659601,0.45836382645060114,,0.5589786547530405,
600983.SH,20260130,missed_A,missed_A,mixed_A,0.6857707711100056,0.8027966544694198,0.47214611416740143,0.3578741623231571,0.5948827038922687
601599.SH,20260130,missed_A,missed_A,chip_support_A,0.5939763421107107,0.3570177731312075,0.723110881345042,0.3958488458674609,0.5728449955848557
603391.SH,20260130,missed_A,missed_A,steady_structure_A,0.3273589932154629,0.6700209095661265,0.8330487553325375,0.530994043186895,0.5185928828755128
603618.SH,20260130,missed_A,missed_A,mixed_A,0.5391062740495116,0.4042864610559331,0.44788345869690255,0.4713948870687515,0.4926618808648875
603867.SH,20260130,missed_A,missed_A,mixed_A,0.5786067828147049,0.3808416100365917,0.38979016141796435,0.6720340034748077,0.5256401932867238
000657.SZ,20260202,selected_A,selected_A,mixed_A,0.9060899318567455,0.2749607945635128,0.6254359212757618,0.1313291139240506,0.6565993927922721
000700.SZ,20260202,missed_A,missed_A,mixed_A,0.18211761507732827,0.43382122320961836,0.639202425575623,0.4162943658476049,0.35668569113067244
000767.SZ,20260202,missed_A,missed_A,mixed_A,0.6737976735667502,0.7348013591217981,0.40249550669402273,0.08507073715562175,0.5237634599424038
000778.SZ,20260202,missed_A,missed_A,mixed_A,0.7244942977487807,0.36319916361735494,0.6345480493337892,0.08730454206999257,0.570299758880072
000815.SZ,20260202,missed_A,missed_A,mixed_A,0.8178556437695941,0.22511761630946156,0.5030882976767006,0.30649664929262843,0.6031861553288126
002054.SZ,20260202,missed_A,missed_A,mixed_A,0.7263740336102987,0.3325666492420282,,0.07169893273765202,
002099.SZ,20260202,missed_A,missed_A,mixed_A,0.46674650754305846,0.75041819132253,,0.23867585008687023,
002723.SZ,20260202,missed_A,missed_A,mixed_A,0.3769439976190781,0.6664662833246209,,0.141319185902209,
002830.SZ,20260202,missed_A,missed_A,mixed_A,0.8974140069240675,0.5428254051228437,,0.1119384462645818,
600316.SH,20260202,selected_A,selected_A,mixed_A,0.819964854041312,0.6909827496079456,0.6315074635773716,0.14349094068006948,0.6584812089778039
600330.SH,20260202,missed_A,missed_A,chip_support_A,0.5690270157871403,0.3661265028750653,0.7248597878116088,0.28654753040456693,0.5453232346946639
600331.SH,20260202,missed_A,missed_A,mixed_A,0.6713143277414885,0.3079979090433873,0.5575177778627798,0.02509928021841648,0.5096012912735404
600345.SH,20260202,missed_A,missed_A,mixed_A,0.37624639393644566,0.5903554626241505,0.6047690369936147,0.30649664929262843,0.4443254998729358
600796.SH,20260202,missed_A,missed_A,mixed_A,0.5242470457046267,0.45935703084161006,0.518297323916262,0.1435529908165798,0.4591665055380268
600869.SH,20260202,selected_A,selected_A,high_momentum_frontline_A,0.9022715505024322,0.38408259278619966,0.7480511329107276,0.6804417969719533,0.778623087303311
600966.SH,20260202,missed_A,missed_A,chip_support_A,0.5857027914591366,0.4180867746994249,0.6757346693140349,0.0938818565400844,0.5176760190090322
601339.SH,20260202,missed_A,missed_A,mixed_A,0.7399841235328761,0.3801881860951385,0.5290224934775979,0.10418217920079426,0.5558938306254705
601975.SH,20260202,missed_A,missed_A,mixed_A,0.7166441396363301,0.2869053842132776,0.5324052056564067,0.04601017622238769,0.5270154360869527
603059.SH,20260202,missed_A,missed_A,mixed_A,0.8664892520851124,0.46377417668583376,0.5549360267590382,0.15106105733432612,0.641015209001048
603281.SH,20260202,missed_A,missed_A,mixed_A,0.620819787213755,0.6069524307370622,0.5488976899827339,0.027829486224869693,0.5125039821099977
000039.SZ,20260203,missed_A,missed_A,mixed_A,0.33424541973127375,0.512415054887611,0.7571048129864033,0.33302308265078184,0.4575938809986161
000070.SZ,20260203,missed_A,missed_A,mixed_A,0.2899271290667749,0.3691845269210664,0.5334419181388761,0.7620067014147431,0.4295435019724246
000425.SZ,20260203,missed_A,missed_A,mixed_A,0.08289967715922542,0.4525614218504965,0.607511907251062,0.6263651030032266,0.3325387230279118
000798.SZ,20260203,missed_A,missed_A,mixed_A,0.4210737928636427,0.42200731834814426,0.4667605886318831,0.1284748076445768,0.3886989965712931
001979.SZ,20260203,missed_A,missed_A,mixed_A,0.666608587164458,0.3250914793518034,0.4537457162330119,0.46562422437329365,0.5490935042316564
002079.SZ,20260203,missed_A,missed_A,mixed_A,0.6281136427469654,0.5077365394668061,,0.805565897244974,
002162.SZ,20260203,missed_A,missed_A,mixed_A,0.4736637377947607,0.7322530057501307,,0.19871556217423678,
002292.SZ,20260203,missed_A,missed_A,mixed_A,0.2465907372122142,0.7715107161526398,,0.6297778605112931,
002343.SZ,20260203,missed_A,missed_A,mixed_A,0.4202625580141946,0.7669106116048091,,0.6297778605112931,
002534.SZ,20260203,missed_A,missed_A,mixed_A,0.5363045903004136,0.20527966544694196,,0.7607967237527922,
600072.SH,20260203,missed_A,missed_A,mixed_A,0.24058434532923823,0.2797961317302666,0.2028924359221362,0.805565897244974,0.3198297794049259
600233.SH,20260203,missed_A,missed_A,mixed_A,0.2679548543176764,0.4029273392577104,0.19327766460260495,0.4637937453462398,0.29215863903719647
600893.SH,20260203,missed_A,missed_A,mixed_A,0.7668924661598461,0.6014898065865133,0.5513178995303276,0.5824646314221892,0.6687943833344846
601872.SH,20260203,selected_A,selected_A,mixed_A,0.8603657877142444,0.735363303711448,0.6473649401436185,0.381608339538347,0.7228017101949237
601921.SH,20260203,missed_A,missed_A,mixed_A,0.29175088271271504,0.745125457396759,0.24282071511638323,0.34056217423678337,0.3321774920106467
603042.SH,20260203,missed_A,missed_A,mixed_A,0.25942505219922213,0.4188578149503398,0.7479467330182681,0.7620067014147431,0.47288599606142356
603285.SH,20260203,selected_A,selected_A,high_momentum_frontline_A,0.8987209482875711,0.5468374281233663,0.9012022121059445,0.7725862496897493,0.8452327074360707
603730.SH,20260203,missed_A,missed_A,high_momentum_frontline_A,0.7542006954510702,0.6804234187140616,0.4674030823019087,0.7412819558203028,0.6731857535454638
002015.SZ,20260204,missed_A,missed_A,mixed_A,0.4274691697971152,0.3769210663878724,,0.5809754281459418,
002283.SZ,20260204,missed_A,missed_A,high_momentum_frontline_A,0.8930317880977428,0.25554103502352327,,0.7071543807396377,
002309.SZ,20260204,missed_A,missed_A,mixed_A,0.04521329300575143,0.589440669106116,,0.8153387937453462,
002342.SZ,20260204,missed_A,missed_A,mixed_A,0.9090138465489213,0.2532148457919498,,0.4433172002978407,
002408.SZ,20260204,missed_A,missed_A,mixed_A,0.7449614730757622,0.38136434918975426,,0.5886075949367089,
002429.SZ,20260204,missed_A,missed_A,mixed_A,0.8666749923770041,0.4991113434396236,,0.5028232812112187,
002506.SZ,20260204,missed_A,missed_A,high_momentum_frontline_A,0.9009203525630773,0.11510716152639833,,0.8153387937453462,
002548.SZ,20260204,missed_A,missed_A,mixed_A,0.4112197146951744,0.4630684788290642,,0.12800943162074957,
002556.SZ,20260204,missed_A,missed_A,mixed_A,0.3094529192387078,0.439231573444851,,0.363024323653512,
002636.SZ,20260204,missed_A,missed_A,mixed_A,0.9019462583622658,0.36134343962362775,,0.432644576818069,
002831.SZ,20260204,missed_A,missed_A,mixed_A,0.457915960848248,0.32987454260324095,,0.293993546785803,
002969.SZ,20260204,missed_A,missed_A,mixed_A,0.9096273427477815,0.5278097229482488,,0.293993546785803,
600149.SH,20260204,missed_A,missed_A,mixed_A,0.7480580614624512,0.39576581285938317,0.5004616819580262,0.2835691238520725,0.5812564010844814
600188.SH,20260204,missed_A,missed_A,mixed_A,0.5170610751632202,0.4534762153685311,0.46125183891729804,0.7737341772151899,0.5352512454300662
600418.SH,20260204,missed_A,missed_A,mixed_A,0.22617823946451218,0.3818609513852588,0.4200212577940095,0.3953524447753785,0.31558339603559116
600683.SH,20260204,selected_A,selected_A,high_momentum_frontline_A,0.8872556196408042,0.1782279142707789,0.6744798876597239,0.7521097046413503,0.7428870288586136
600708.SH,20260204,missed_A,missed_A,mixed_A,0.6372134156095061,0.5009670674333507,0.44296681160546014,0.6370687515512534,0.5750054301821411
600814.SH,20260204,missed_A,missed_A,chip_support_A,0.5786575255377326,0.39681129116570824,0.6330887584082531,0.5623603871928518,0.5716361395664282
601222.SH,20260204,missed_A,missed_A,mixed_A,0.48494708517239576,0.5489806586513329,0.3391344129157525,0.5809754281459418,0.46930152590216057
603150.SH,20260204,selected_A,selected_A,mixed_A,0.8426845679835233,0.3706743335075797,0.7878741126517589,0.40856912385207245,0.7166636140832702
603638.SH,20260204,missed_A,missed_A,high_momentum_frontline_A,0.8051087825000842,0.6534239414532148,0.5048044444872062,0.6377513030528668,0.6897605919750952
605006.SH,20260204,missed_A,missed_A,mixed_A,0.7058240483474555,0.6130946157867224,0.5179874213246118,0.5552246214941673,0.627002034307678
605111.SH,20260204,missed_A,missed_A,mixed_A,0.7357172201989671,0.19631468897020385,0.5167436847119337,0.021748572846860263,0.5199382861015164
000534.SZ,20260205,selected_A,selected_A,mixed_A,0.8982119614257272,0.3400156821745948,0.6316846966020149,0.16117522958550506,0.6652050075186525
000586.SZ,20260205,missed_A,missed_A,mixed_A,0.5264723679737512,0.2416884474647151,0.53451554390142,0.32449118888061557,0.46970759304079446
002001.SZ,20260205,missed_A,missed_A,mixed_A,0.5654491870222156,0.5316518557239938,,0.07523579051873913,
002008.SZ,20260205,missed_A,missed_A,mixed_A,0.7445372756324948,0.5816257187663355,,0.15894142467113428,
002126.SZ,20260205,missed_A,missed_A,mixed_A,0.6139567957483225,0.1975431259801359,,0.5848535616778358,
002290.SZ,20260205,missed_A,missed_A,mixed_A,0.7557748785385036,0.5170151594354416,,0.1802246214941673,
002378.SZ,20260205,missed_A,missed_A,mixed_A,0.900586848019747,0.43008363826450596,,0.07235045917101018,
002478.SZ,20260205,missed_A,missed_A,mixed_A,0.702075896630451,0.5913225300575012,,0.16133035492678086,
002493.SZ,20260205,missed_A,missed_A,mixed_A,0.8051187791120095,0.5990329325666492,,0.03552370315214694,
002498.SZ,20260205,missed_A,missed_A,mixed_A,0.9003632316712054,0.40896497647673813,,0.497517994539588,
002539.SZ,20260205,missed_A,missed_A,mixed_A,0.793857519300446,0.4659696811291165,,0.14265326383718044,
002545.SZ,20260205,missed_A,missed_A,mixed_A,0.8247861823105156,0.6028227914270778,,0.14265326383718044,
002634.SZ,20260205,missed_A,missed_A,mixed_A,0.4339929337247719,0.2179038159958181,,0.5534872176718788,
002922.SZ,20260205,missed_A,missed_A,mixed_A,0.7345549663101535,0.4754312598013591,,0.497517994539588,
600163.SH,20260205,missed_A,missed_A,mixed_A,0.4599458163405238,0.7833768949294302,0.3010575783808798,0.09000372300819062,0.39707555070965345
600259.SH,20260205,selected_A,selected_A,mixed_A,0.8845578434862276,0.6015682174594877,0.5618610292836751,0.07235045917101018,0.6537535696856328
600989.SH,20260205,missed_A,missed_A,mixed_A,0.633179171673004,0.5893361212754835,0.5036074811227176,0.20367957309506082,0.5319770042089887
603095.SH,20260205,selected_A,selected_A,mixed_A,0.8484034187648618,0.5046262415054887,0.6423963179961354,0.27466492926284436,0.6764631524214403
603115.SH,20260205,missed_A,missed_A,mixed_A,0.647227101537684,0.563003136434919,0.4526436330615017,0.13139116406056092,0.5127834472867935
603232.SH,20260205,missed_A,missed_A,mixed_A,0.3110395103242035,0.463617354939885,0.6524913452477418,0.20271779597915116,0.3954119963648984
603619.SH,20260205,missed_A,missed_A,mixed_A,0.8961911067191725,0.18716675378985884,0.5130992903091415,0.020600645321419708,0.5981771481140704
605060.SH,20260205,selected_A,selected_A,mixed_A,0.8784597616746104,0.321955044432828,0.7818325491901333,0.2213018118639861,0.7000787943577192
605376.SH,20260205,selected_A,selected_A,mixed_A,0.9064706129940607,0.2884474647151072,0.7829270721401576,0.07235045917101018,0.688664389879232
000973.SZ,20260206,missed_A,missed_A,mixed_A,0.06835748790336744,0.6825143753267119,0.4902308210322311,0.4741250930752048,0.2961066507036934
002092.SZ,20260206,missed_A,missed_A,high_momentum_frontline_A,0.8731606745798026,0.6055933089388394,,0.7213948870687517,
002318.SZ,20260206,missed_A,missed_A,mixed_A,0.7410719312930727,0.5876372190277052,,0.03192479523454952,
002624.SZ,20260206,missed_A,missed_A,mixed_A,0.7053686181918842,0.33659174072138,,0.20805410771903698,
002812.SZ,20260206,missed_A,missed_A,mixed_A,0.5442336572654055,0.3632775744903294,,0.8419893273765202,
002842.SZ,20260206,missed_A,missed_A,mixed_A,0.9077891404166005,0.38146889702038683,,0.5808513278729214,
002850.SZ,20260206,missed_A,missed_A,mixed_A,0.29264545054070223,0.19181913225300573,,0.8419893273765202,
002897.SZ,20260206,missed_A,missed_A,mixed_A,0.20721835374210784,0.26084683742812337,,0.526650533631174,
600352.SH,20260206,selected_A,selected_A,mixed_A,0.8980942434577969,0.4853110297961317,0.5488465401759087,0.4653139736907421,0.7045869558061001
600875.SH,20260206,missed_A,missed_A,mixed_A,0.2310265280428677,0.214427600627287,0.5777038821209327,0.8419893273765202,0.4076803937208737
601118.SH,20260206,missed_A,missed_A,mixed_A,0.7965949950540117,0.2361212754835337,0.46587501408985926,0.09816331595929512,0.5531028759917183
603002.SH,20260206,selected_A,selected_A,high_momentum_frontline_A,0.7897300901256561,0.574594877156299,0.6147029646471841,0.7213948870687517,0.7142095070005667
603301.SH,20260206,missed_A,missed_A,mixed_A,0.47220066161128993,0.4749869315211709,0.5183234659340644,0.3565400843881857,0.466660903099506
605196.SH,20260206,selected_A,selected_A,high_momentum_frontline_A,0.8710769276671586,0.5315995818086775,0.7352079749268168,0.8419893273765202,0.7987988148526293
000571.SZ,20260209,missed_A,missed_A,mixed_A,0.6991904500650993,0.3937271301620491,0.7610626456457309,0.4536175229585505,0.6472762279039699
001217.SZ,20260209,missed_A,missed_A,steady_structure_A,0.4769097773182001,0.689257710402509,0.6231042363288471,0.8803673368081409,0.5952118193027839
001231.SZ,20260209,missed_A,missed_A,steady_structure_A,0.34535112215001945,0.7341087297438578,0.7200512561896624,0.532638371804418,0.5059950038674738
002208.SZ,20260209,missed_A,missed_A,mixed_A,0.47339197388191634,0.6437271301620492,,0.7139798957557707,
002323.SZ,20260209,missed_A,missed_A,high_momentum_frontline_A,0.7304974205982478,0.3002875065342394,,0.6984053114916853,
002448.SZ,20260209,missed_A,missed_A,mixed_A,0.6282343755148128,0.22433350757971773,,0.796289401836684,
002497.SZ,20260209,missed_A,missed_A,mixed_A,0.6108077948245506,0.25891270256142185,,0.735728468602631,
002601.SZ,20260209,missed_A,missed_A,mixed_A,0.4757876026780113,0.3501306847882906,,0.8803673368081409,
003015.SZ,20260209,missed_A,missed_A,mixed_A,0.3355382667066971,0.3069524307370622,,0.8887130801687764,
600176.SH,20260209,selected_A,selected_A,high_momentum_frontline_A,0.8892607369039147,0.6762415054887612,0.6152281164832618,0.6664494911888806,0.7660289717999811
600207.SH,20260209,missed_A,missed_A,mixed_A,0.32192032653494373,0.27867224255096706,0.19648341362499752,0.9544551998014396,0.3811165208990339
600273.SH,20260209,selected_A,selected_A,high_momentum_frontline_A,0.8294087040682768,0.6428123366440147,0.5216743453955044,0.8803673368081409,0.7414592725686371
600550.SH,20260209,selected_A,selected_A,high_momentum_frontline_A,0.8926685137559546,0.5721118661787767,0.6547494969695362,0.9544551998014396,0.8104010977084548
600673.SH,20260209,missed_A,missed_A,chip_support_A,0.47211988565148033,0.576842655514898,0.7630221001739906,0.5222139488706875,0.5628318257513307
601515.SH,20260209,missed_A,missed_A,mixed_A,0.39638198172243666,0.4101150026136957,0.23147953808259172,0.7572908910399603,0.4106660092992299
603328.SH,20260209,missed_A,missed_A,mixed_A,0.2856901155081872,0.3147151071615264,0.4576291004619284,0.8887130801687764,0.4220308056110448
603466.SH,20260209,missed_A,missed_A,mixed_A,0.049651856447904694,0.6952692106638787,0.3650784843292996,0.500186150409531,0.26065039293409475
603608.SH,20260209,missed_A,missed_A,mixed_A,0.6066907474960065,0.588604286461056,0.5526907426671914,0.5185219657483247,0.5781567829231554
603986.SH,20260209,missed_A,missed_A,high_momentum_frontline_A,0.6943337152129118,0.4715891270256142,0.644267431747001,0.6749193348225366,0.656630528469148
605318.SH,20260209,missed_A,missed_A,chip_support_A,0.627038423297081,0.437611082070047,0.7191306613562858,0.3994787788533135,0.5969848020226137
605366.SH,20260209,selected_A,selected_A,high_momentum_frontline_A,0.8825692243921404,0.5399895452169368,0.7508235400500485,0.8803673368081409,0.8150445522514971
000823.SZ,20260210,missed_A,missed_A,chip_support_A,0.4549386699852392,0.48037114479874543,0.6378313796047049,0.6926656738644824,0.5388641454533427
000890.SZ,20260210,missed_A,missed_A,mixed_A,0.1414698050398517,0.7299006795608991,0.4055702053587695,0.2296475552246215,0.2795646550994013
000917.SZ,20260210,missed_A,missed_A,mixed_A,0.04892513042189849,0.6719289074751699,0.5270680139114333,0.6732439811367585,0.32440905660683833
000967.SZ,20260210,missed_A,missed_A,mixed_A,0.4528632938084772,0.7496863565081024,0.5136914163990864,0.2296475552246215,0.4642702699385136
001203.SZ,20260210,missed_A,missed_A,mixed_A,0.20583629758199257,0.41931521170935704,0.7017284747039996,0.22517994539587988,0.35405878044731387
001267.SZ,20260210,missed_A,missed_A,mixed_A,0.796179281525918,0.48136434918975424,0.5546155015281973,0.5887627202779846,0.6731943591056814
002080.SZ,20260210,missed_A,missed_A,mixed_A,0.7453106112111331,0.2064035546262415,,0.33749069247952346,
002266.SZ,20260210,missed_A,missed_A,mixed_A,0.5417744775720541,0.3255488761108207,,0.2296475552246215,
002357.SZ,20260210,missed_A,missed_A,mixed_A,0.8991786025751425,0.44563512807109246,,0.30637254901960786,
002386.SZ,20260210,missed_A,missed_A,mixed_A,0.5532454358442815,0.6380815473078933,,0.630801687763713,
002645.SZ,20260210,missed_A,missed_A,mixed_A,0.46449182397915534,0.13625196027182435,,0.5072908910399603,
002655.SZ,20260210,missed_A,missed_A,mixed_A,0.5958096801756702,0.47441191845269204,,0.6926656738644824,
002806.SZ,20260210,missed_A,missed_A,high_momentum_frontline_A,0.8977511270839299,0.28293256664924205,,0.6590034748076447,
600295.SH,20260210,missed_A,missed_A,mixed_A,0.44894501525699043,0.6806586513329849,0.3720440061993034,0.10554728220402085,0.4013814666422227
600299.SH,20260210,missed_A,missed_A,mixed_A,0.6218857767395065,0.36894929430214324,0.35056823688516686,0.12320054604120129,0.45395995892743946
600339.SH,20260210,missed_A,missed_A,mixed_A,0.6662030051916321,0.22196811291165708,0.47340152551424175,0.31484239265326386,0.5208750541635317
600388.SH,20260210,selected_A,selected_A,mixed_A,0.7752200544745398,0.7386957658128595,0.7421852575759247,0.2296475552246215,0.6814730514962303
600392.SH,20260210,missed_A,missed_A,mixed_A,0.8265804612080008,0.24307370622059588,0.746408362879993,0.3456813104988831,0.6760518885208906
600482.SH,20260210,missed_A,missed_A,mixed_A,0.8610009433295708,0.7172242550967066,0.1607890168637917,0.4174733184413006,0.605041149156599
600507.SH,20260210,missed_A,missed_A,mixed_A,0.4811937956395101,0.29140094093047564,0.5593274437917283,0.10554728220402085,0.42540094519133775
600522.SH,20260210,selected_A,selected_A,mixed_A,0.8986718846172396,0.5198379508625196,0.768109906299405,0.5887627202779846,0.7816616220114206
600589.SH,20260210,selected_A,selected_A,mixed_A,0.7648892645527653,0.4949032932566648,0.8945039732034148,0.5163502109704642,0.7330134865484725
600685.SH,20260210,missed_A,missed_A,steady_structure_A,0.44654592165068313,0.6599320439100889,0.659928545933567,0.4174733184413006,0.5168692994659373
600871.SH,20260210,missed_A,missed_A,mixed_A,0.8876080845792117,0.29499477260846835,0.5170557071380616,0.31484239265326386,0.6497938052329576
601568.SH,20260210,missed_A,missed_A,mixed_A,0.4721385455137284,0.6080763199163617,0.41975994321659615,0.630801687763713,0.4964371437172064
601636.SH,20260210,missed_A,missed_A,mixed_A,0.7705442876649378,0.5324621014113957,0.49237716517429536,0.33749069247952346,0.6122362491391108
601778.SH,20260210,missed_A,missed_A,mixed_A,0.5965346108161265,0.3296001045478306,0.580744937213397,0.11386200049640109,0.49349285024065576
601866.SH,20260210,missed_A,missed_A,mixed_A,0.38930993138393244,0.43154730789336115,0.4687867710125855,0.34087242491933484,0.4061372529723489
603088.SH,20260210,missed_A,missed_A,mixed_A,0.4062524032751929,0.5519341348667014,0.5076647660903455,0.203307272275999,0.41573189748825284
603186.SH,20260210,selected_A,selected_A,high_momentum_frontline_A,0.9025500273200904,0.6713016204913748,0.8419628001120462,0.6926656738644824,0.8327957268168665
603279.SH,20260210,missed_A,missed_A,mixed_A,0.5495431586896746,0.2744119184526921,0.44011616614715077,0.2296475552246215,0.4466889460105874
603338.SH,20260210,missed_A,missed_A,mixed_A,0.28115207750319043,0.336983795086252,0.42450241970110025,0.25102382725241995,0.31805359727335847
603612.SH,20260210,missed_A,missed_A,mixed_A,0.7772894778130945,0.3409827496079456,0.6176216442765994,0.18838421444527179,0.6054060571032824
603960.SH,20260210,selected_A,selected_A,high_momentum_frontline_A,0.8307117227585973,0.4647412441191845,0.7341967591250856,0.6590034748076447,0.7442296967936352
605589.SH,20260210,missed_A,missed_A,mixed_A,0.5510458300675152,0.3675901725039205,0.45732253406734363,0.630801687763713,0.5212328189655425
000422.SZ,20260211,missed_A,missed_A,mixed_A,0.47989122391339784,0.2770778881338212,0.512669726581246,0.5655869942913874,0.48065888155910064
000533.SZ,20260211,missed_A,missed_A,mixed_A,0.7841026725824954,0.06957658128593831,0.5832617947864118,0.5135269297592454,0.6218534825803314
000792.SZ,20260211,missed_A,missed_A,steady_structure_A,0.29386323258428315,0.6219811813904861,0.642437940281212,0.5655869942913874,0.4545772686452013
000899.SZ,20260211,missed_A,missed_A,steady_structure_A,0.33264872961245595,0.8345007841087297,0.5996106036154364,0.19126954579300073,0.4283675259899102
002145.SZ,20260211,missed_A,missed_A,mixed_A,0.41695095041011776,0.29952953476215366,,0.7904566890047159,
002169.SZ,20260211,missed_A,missed_A,mixed_A,0.8182387561135784,0.5091217982226869,,0.5135269297592454,
002240.SZ,20260211,missed_A,missed_A,mixed_A,0.47415710138512335,0.3666231050705698,,0.7863924050632912,
002407.SZ,20260211,missed_A,missed_A,mixed_A,0.06725449591472744,0.7173549398849973,,0.7904566890047159,
002859.SZ,20260211,missed_A,missed_A,mixed_A,0.8995164032190355,0.697569262937794,,0.5264023330851328,
002886.SZ,20260211,missed_A,missed_A,mixed_A,0.5731460131630319,0.6561421850496602,,0.38433854554480024,
600111.SH,20260211,missed_A,missed_A,high_momentum_frontline_A,0.6996209184158036,0.1757971772085729,0.6685467721139607,0.7863924050632912,0.652485730716743
600230.SH,20260211,selected_A,selected_A,high_momentum_frontline_A,0.8970772153966604,0.4897020386826973,0.5742691753304145,0.7904566890047159,0.7596446087499109
600262.SH,20260211,missed_A,missed_A,mixed_A,0.748935921617737,0.31359121798222683,0.6498084170257283,0.5061429635145197,0.6442006313907013
600428.SH,20260211,missed_A,missed_A,mixed_A,0.5792915519293296,0.45060115002613693,0.53988668819824,0.24618391660461653,0.506605150507531
600590.SH,20260211,selected_A,selected_A,mixed_A,0.8782192377965634,0.32746994249869316,0.7592181002262435,0.356819310002482,0.7151840347050843
