trade_date,ts_code,name,industry,event_type_candidate,candidate_condition_count,pct_chg,vol_ratio20,close_pos,platform_range_20,entry_date,entry_possible,max_favorable_excursion,max_adverse_excursion
20251015,600115.SH,中国东航,空运,breakout_strong,5,,1.844533410191845,0.8709677419354835,0.07511737089201874,20251016,True,0.12528473804100249,-0.004555808656036331
20251015,603069.SH,海汽集团,公共交通,trend_high_like,3,,0.9117115708096885,0.7384615384615353,0.12026143790849665,20251016,True,0.3049267643142475,0.0
20251015,600515.SH,海南机场,机场,trend_high_like,3,,0.8526112449806211,1.0,0.0900473933649289,20251016,True,0.17505995203836933,-0.004796163069544224
20251014,600234.SH,科新发展,装修装饰,breakout_like,5,,4.870170204208111,0.6407185628742517,0.25764192139737985,20251015,True,0.17184801381692583,0.0
20251014,600792.SH,云煤能源,焦炭加工,trend_high_like,4,,1.8277827635698312,0.6666666666666654,0.11246943765281173,20251015,True,0.2592592592592593,-0.014814814814814725
20251014,000572.SZ,海马汽车,汽车整车,trend_high_like,4,,1.6126089539372814,0.5576923076923083,0.2523809523809524,20251015,True,0.2831125827814569,0.0
20251014,601628.SH,中国人寿,保险,trend_high_like,3,,1.434278897846024,0.69230769230769,0.06947890818858554,20251015,True,0.10710710710710702,-0.0045045045045044585
20251013,603192.SH,汇得科技,化工原料,breakout_strong,5,,3.8757770059334984,0.7267759562841527,0.14285714285714285,20251014,True,0.10800821355236145,-0.012731006160164315
20251013,000417.SZ,合百集团,百货,breakout_strong,5,,2.1875005928618414,1.0,0.12158054711246198,20251014,True,0.10344827586206895,-0.03448275862068961
20251013,600758.SH,辽宁能源,煤炭开采,breakout_strong,5,,1.3337851436981834,1.0,0.08499999999999996,20251014,True,0.14500000000000002,-0.0050000000000000044
20251013,601077.SH,渝农商行,银行,trend_high_like,4,,1.6949591907702788,0.9473684210526303,0.0886262924667651,20251014,True,0.10911808669656198,-0.013452914798206428
20251013,603903.SH,中持股份,环境保护,trend_high_like,4,,0.9973080202607848,1.0,0.19999999999999996,20251014,True,0.12553802008608317,-0.04160688665710188
20251010,603097.SH,江苏华辰,电气设备,breakout_strong,5,,2.6958028266804646,0.6904761904761928,0.07901554404145085,20251013,True,0.11116051578479325,-0.004891062694530879
20251010,000600.SZ,建投能源,火力发电,breakout_strong,5,,1.92794392612372,0.8139534883720927,0.1210592686002522,20251013,True,0.20076238881829722,-0.0012706480304954804
20251010,605318.SH,法狮龙,其他建材,breakout_strong,5,,1.3240909768369866,0.9972752043596717,0.3047487321346243,20251013,True,0.3085130028895309,-0.022004889975550168
20251010,600215.SH,派斯林,专用机械,breakout_strong,4,,3.3827050251928785,1.0,0.09921671018276759,20251013,True,0.10533333333333328,-0.0013333333333332975
20251010,605598.SH,上海港湾,建筑工程,trend_high_like,4,,3.2322673147108185,0.7374100719424457,0.10074626865671639,20251013,True,0.21143717080511681,0.0
20251010,601898.SH,中煤能源,煤炭开采,trend_high_like,4,,1.4991952447327392,0.6470588235294121,0.09456066945606686,20251013,True,0.16153846153846163,-0.005982905982905851
20251010,605169.SH,洪通燃气,供气供热,trend_high_like,3,,1.6270382201088824,1.0,0.15030303030303033,20251013,True,0.12797992471769137,-0.04140526976160608
20251009,000506.SZ,招金黄金,黄金,breakout_strong,5,,2.5944697767251843,0.9827586206896525,0.15062388591800366,20251010,True,0.29941126997476863,-0.015138772077375906
20251009,000035.SZ,中国天楹,环境保护,breakout_strong,5,,1.4746678805695843,0.9599999999999973,0.18761384335154832,20251010,True,0.132404181184669,-0.013937282229965153
20251009,601611.SH,中国核建,建筑工程,breakout_strong,4,,5.822657779627695,1.0,0.058823529411764636,20251010,True,0.23429710867397824,-0.017946161515453585
20251009,603730.SH,岱美股份,汽车配件,trend_high_like,4,,2.1626856532859806,0.7777777777777787,0.09630818619582672,20251010,True,0.1696284329563813,0.0
20251009,600489.SH,中金黄金,黄金,trend_high_like,4,,1.1245411514615788,1.0,0.21805869074492093,20251010,True,0.141396933560477,-0.011925042589437829
20251009,600961.SH,株冶集团,铅锌,trend_high_like,4,,1.040654642846963,0.7536231884057951,0.15486993345432548,20251010,True,0.10494571773220751,-0.03437876960192987
20251009,000681.SZ,视觉中国,互联网,trend_high_like,3,,4.123681652183971,1.0,0.15594713656387663,20251010,True,0.13928571428571423,-0.01741071428571417
20251009,600686.SH,金龙汽车,汽车整车,trend_high_like,3,,3.575751969822631,0.882352941176471,0.11967871485943764,20251010,True,0.12123677786818554,-0.006509357200976229
20251009,605008.SH,长鸿高科,橡胶,trend_high_like,3,,2.7346000764232623,0.6581196581196578,0.17675840978593274,20251010,True,0.14936708860759484,-0.008860759493670933
20251009,600635.SH,大众公用,供气供热,trend_high_like,3,,0.8233293657122587,1.0,0.3958020989505247,20251010,True,0.17142857142857126,-0.016541353383458746
20250930,600268.SH,国电南自,电气设备,trend_high_like,3,,1.3846165105458517,0.7058823529411774,0.08097560975609756,20251009,True,0.3236434108527131,-0.006782945736434121
20250930,603038.SH,华立股份,家居用品,trend_high_like,3,,0.9971761237235818,0.5600000000000023,0.14994298745724055,20251009,True,0.20149253731343264,-0.018369690011481032
20250929,603110.SH,东方材料,染料涂料,breakout_strong,5,,1.6388296958314348,0.7461538461538448,0.1194615816040381,20250930,True,0.10621904237754531,-0.020363236103467353
20250929,600095.SH,湘财股份,证券,breakout_strong,4,,2.8690678976884323,0.7467532467532474,0.17718631178707225,20250930,True,0.10378787878787876,-0.03409090909090906
20250929,603556.SH,海兴电力,电器仪表,breakout_like,4,,2.4035354955782706,0.6641221374045788,0.05213613323678498,20250930,True,0.11505376344086016,-0.007526881720430034
20250929,603588.SH,高能环境,环境保护,breakout_strong,4,,1.4971475904848377,1.0,0.08948863636363635,20250930,True,0.22159887798036482,-0.012622720897615736
20250929,600711.SH,盛屯矿业,小金属,trend_high_like,4,,1.4747331706669082,0.8947368421052656,0.14634146341463405,20250930,True,0.2290794979079498,0.0
20250929,603026.SH,石大胜华,化工原料,trend_high_like,4,,0.9509501062014186,1.0,0.18078602620087325,20250930,True,0.23833333333333329,-0.036250000000000004
20250929,601600.SH,中国铝业,铝,trend_high_like,3,,1.9251876185438288,0.9444444444444456,0.10622710622710614,20250930,True,0.14022140221402202,-0.00492004920049216
20250929,600893.SH,航发动力,航空,trend_high_like,3,,1.5743944674914592,0.7939393939393926,0.09726668308298456,20250930,True,0.11028500619578674,-0.005700123915737376
20250929,603181.SH,皇马科技,化工原料,trend_high_like,3,,1.1095237291260196,0.9411764705882333,0.13870614035087708,20250930,True,0.15104740904079383,-0.004410143329658278
20250929,600801.SH,华新建材,水泥,trend_high_like,3,,0.7890040222567519,0.8571428571428543,0.168824163969795,20250930,True,0.14725274725274717,-0.02857142857142858
20250926,601126.SH,四方股份,电气设备,breakout_like,5,,2.4113586248434857,0.6214689265536733,0.11729729729729739,20250929,True,0.2887617065556711,-0.025494276795005155
20250926,603878.SH,武进不锈,钢加工,breakout_like,5,,2.3215545165663225,0.24509803921568638,0.3840090090090091,20250929,True,0.30067567567567566,-0.006756756756756799
20250926,603889.SH,新澳股份,纺织,breakout_strong,5,,2.168957698501126,0.8709677419354835,0.052380952380952396,20250929,True,0.22406015037593985,-0.013533834586466287
20250926,603530.SH,神马电力,电气设备,breakout_like,5,,1.495263039024418,0.47712418300653586,0.1010886469673406,20250929,True,0.3096052222567609,-0.023624494870997825
20250926,600362.SH,江西铜业,铜,trend_high_like,4,,1.2739131108642587,0.26940639269406413,0.16461295418641383,20250929,True,0.34313418830153264,-0.02502345949327489
20250926,601877.SH,正泰电器,电气设备,trend_high_like,3,,1.0772037477166652,0.2773722627737224,0.09056987788331078,20250929,True,0.1039049235993208,-0.026146010186757218
20250925,600468.SH,百利电气,电气设备,breakout_like,4,,3.4985626016171016,0.32352941176470695,0.08035714285714286,20250926,True,0.24357034795763988,-0.0075642965204236745
20250925,600769.SH,祥龙电业,水务,breakout_strong,4,,2.9396249599466096,1.0,0.1279170267934313,20250926,True,0.10410094637223977,-0.02208201892744477
20250925,601168.SH,西部矿业,铜,trend_high_like,4,,2.119543538176725,0.6883116883116902,0.14133074307916466,20250926,True,0.2340529931305202,-0.0004906771344453942
20250925,603301.SH,振德医疗,医疗保健,trend_high_like,4,,0.9120993038872753,0.4795640326975489,0.44492544492544495,20250926,True,0.3503946424300406,-0.010045443673762255
20250925,000029.SZ,深深房Ａ,区域地产,trend_high_like,3,,1.3829437846586132,0.6933333333333351,0.13213703099510596,20250926,True,0.1390284757118927,-0.022445561139028514
20250925,601218.SH,吉鑫科技,电气设备,trend_high_like,3,,0.6313478257338164,1.0,0.22118959107806682,20250926,True,0.29457364341085257,-0.009689922480620172
20250924,603650.SH,彤程新材,化工原料,breakout_strong,5,,2.4105685235053316,1.0,0.13376623376623373,20250925,True,0.11901899495070922,-0.02548689588843478
20250924,603799.SH,华友钴业,小金属,breakout_strong,5,,1.2507847064279067,0.7456790123456803,0.17442922374429218,20250925,True,0.248046875,-0.023259943181818232
20250924,603786.SH,科博达,汽车配件,breakout_strong,5,,1.2059332447708027,0.8079748163693586,0.4228294123852727,20250925,True,0.11538854283672006,-0.02991933013376913
20250924,603226.SH,菲林格尔,家居用品,trend_high_like,4,,1.164739127627642,0.8839285714285713,0.3196875,20250925,True,0.23484848484848486,-0.008787878787878789
20250924,603312.SH,西典新能,电气设备,trend_high_like,3,,1.2663307363914018,0.7345132743362854,0.13385826771653542,20250925,True,0.14056746805284814,0.0
20250923,600577.SH,精达股份,电气设备,breakout_strong,5,,1.8547278810942835,0.9487179487179498,0.15531914893617021,20250924,True,0.1576144834930775,-0.022364217252396235
20250923,600105.SH,永鼎股份,通信设备,breakout_strong,5,,1.3362025025792754,1.0,0.1976647206005005,20250924,True,0.1123778501628665,-0.03908794788273606
20250923,605055.SH,迎丰股份,纺织,breakout_strong,5,,1.2396561076452197,1.0,0.25026178010471206,20250924,True,0.13749999999999996,-0.02083333333333326
20250923,600640.SH,国脉文化,影视音像,breakout_strong,4,,4.315849785696836,0.9759036144578308,0.12601927353595263,20250924,True,0.12100965107646622,-0.015590200445434355
20250923,605056.SH,咸亨国际,电器仪表,trend_high_like,3,,3.7836543879479256,0.7755102040816324,0.14221938775510207,20250924,True,0.1196078431372547,0.0
20250922,600857.SH,宁波中百,百货,breakout_strong,5,,2.463923290713391,1.0,0.10447761194029855,20250923,True,0.19199999999999995,-0.04066666666666663
20250922,603322.SH,超讯通信,通信设备,breakout_strong,5,,2.2599530090155495,1.0,0.17328042328042326,20250923,True,0.1608793918224778,-0.0034929114444216536
20250922,603080.SH,新疆火炬,供气供热,breakout_strong,4,,2.1804807882161534,0.8650793650793663,0.08190819081908192,20250923,True,0.10677433826828175,-0.019291161956034086
20250922,605358.SH,立昂微,半导体,trend_high_like,4,,1.3743082991335331,0.8137254901960771,0.1442376521116679,20250923,True,0.31191335740072224,-0.031046931407942235
20250922,605333.SH,沪光股份,汽车配件,trend_high_like,4,,1.2489869156941615,0.9553571428571453,0.15250068324678878,20250923,True,0.10044150110375272,-0.005242825607064128
20250922,000426.SZ,兴业银锡,铅锌,trend_high_like,4,,0.9227259372892223,0.989361702127658,0.265237020316027,20250923,True,0.13343002175489493,-0.042784626540971704
20250922,603283.SH,赛腾股份,专用机械,trend_high_like,3,,0.9383928322009356,0.7513513513513511,0.17305655581444612,20250923,True,0.159041394335512,-0.0017429193899781703
20250919,603699.SH,纽威股份,机械基件,breakout_strong,5,,1.2744118587860886,1.0,0.19309301739349644,20250922,True,0.13826606875934222,-0.02840059790732441
20250919,600996.SH,贵广网络,影视音像,breakout_strong,4,,2.647892301387319,1.0,0.10233592880978865,20250922,True,0.1661307609860665,-0.016077170418006492
20250919,603726.SH,朗迪集团,家用电器,trend_high_like,4,,2.6439472950332212,0.5407407407407405,0.13843266072266538,20250922,True,0.19512195121951215,-0.008608321377331363
20250919,600895.SH,张江高科,园区开发,trend_high_like,4,,1.2473160902218805,0.5,0.20845410628019315,20250922,True,0.3998472893866123,-0.01959786205141245
20250919,000021.SZ,深科技,元器件,trend_high_like,3,,1.151810206073033,0.41489361702127664,0.1673219746614243,20250922,True,0.1352549889135255,-0.018625277161862575
20250918,600167.SH,联美控股,供气供热,breakout_strong,5,,3.33101382679852,0.7808219178082191,0.09496402877697843,20250919,True,0.4852320675105486,0.0
20250918,603686.SH,福龙马,环境保护,breakout_strong,5,,1.9303299097311535,1.0,0.15945551774428784,20250919,True,0.284741144414169,-0.0009082652134423386
20250918,603871.SH,嘉友国际,仓储物流,trend_high_like,4,,1.4650319104596248,0.49019607843137275,0.14056531703590527,20250919,True,0.13643410852713167,0.0
20250918,601138.SH,工业富联,通信设备,trend_high_like,4,,1.1284642851535822,0.633928571428571,0.30269413629160064,20250919,True,0.1383302864107252,-0.015234613040828737
20250918,000014.SZ,沙河股份,全国地产,trend_high_like,3,,1.269264260261515,0.7469879518072284,0.23999999999999996,20250919,True,0.34834123222748836,-0.02251184834123221
20250917,605178.SH,时空科技,装修装饰,breakout_strong,5,,2.741322323936611,1.0,0.19774627408215198,20250918,True,0.15772416276557433,-0.005761613251710429
20250917,603269.SH,海鸥股份,机械基件,trend_high_like,3,,2.0500876556755507,1.0,0.1338709677419355,20250918,True,0.19367588932806323,-0.02529644268774711
20250916,603286.SH,日盈电子,汽车配件,breakout_strong,5,,1.348373475642826,1.0,0.23290155440414512,20250917,True,0.15177885845917594,-0.014077297158945457
20250916,605228.SH,神通科技,汽车配件,trend_high_like,3,,1.3501702148191257,0.746835443037972,0.14627514953779233,20250917,True,0.1500559910414334,-0.04423292273236279
20250916,600869.SH,远东股份,电气设备,trend_high_like,3,,1.0322856201477586,0.7833333333333322,0.17741935483870971,20250917,True,0.18482758620689643,-0.012413793103448256
20250915,600699.SH,均胜电子,汽车配件,breakout_strong,5,,1.655126025239989,0.8000000000000006,0.2812725958062184,20250916,True,0.37862068965517226,-0.0034482758620689724
20250915,600933.SH,爱柯迪,汽车配件,breakout_strong,5,,1.521591501553482,0.6907894736842088,0.1260340632603406,20250916,True,0.138111058376839,-0.008068343616516427
20250915,000559.SZ,万向钱潮,汽车配件,breakout_strong,5,,1.311873989324064,1.0,0.11799761620977356,20250916,True,0.26454445664105375,-0.006586169045005308
20250915,605389.SH,长龄液压,机械基件,trend_high_like,4,,2.3264386988450205,0.7783641160949877,0.1298969072164948,20250916,True,0.2208013640238704,-0.007885763000852641
20250915,605128.SH,上海沿浦,汽车配件,trend_high_like,4,,1.8310580483412469,0.5148936170212767,0.12662258143521926,20250916,True,0.1456548347613218,-0.009302325581395432
20250915,601512.SH,中新集团,园区开发,trend_high_like,4,,1.3585476369842997,0.9534883720930201,0.15343347639484983,20250916,True,0.1480263157894739,-0.033991228070175294
20250915,603662.SH,柯力传感,电器仪表,trend_high_like,3,,1.1729583038590914,0.4966666666666697,0.13209563242954456,20250916,True,0.1244343891402715,-0.016502528613255185
20250915,605318.SH,法狮龙,其他建材,trend_high_like,3,,0.7924810081293274,0.7194244604316544,0.17028571428571432,20250916,True,0.11114335461404523,-0.010446894950667418
20250912,603228.SH,景旺电子,元器件,breakout_strong,5,,2.023370866851265,1.0,0.23312331233123312,20250915,True,0.10047846889952172,-0.025953313034652647
20250912,603667.SH,五洲新春,机械基件,breakout_like,5,,1.7082612409949935,0.46134663341645943,0.15214866434378624,20250915,True,0.2161223071577485,-0.0074125550150567765
20250912,603019.SH,中科曙光,IT设备,breakout_like,5,,1.696916476405617,0.6672131147540978,0.24591537494763305,20250915,True,0.16712871287128706,-0.014158415841584171
20250912,603829.SH,洛凯股份,电气设备,breakout_strong,5,,1.636629320123806,0.8238993710691839,0.15828770532603284,20250915,True,0.21907090464547685,0.0
20250912,603863.SH,松炀资源,造纸,breakout_like,5,,1.4149571989331027,0.6289062500000001,0.20093457943925222,20250915,True,0.10000000000000009,-0.031797235023041326
20250912,603363.SH,傲农生物,饲料,trend_high_like,4,,1.4316949270109751,0.7037037037037035,0.3477477477477477,20250915,True,0.14814814814814814,-0.04814814814814827
20250912,603083.SH,剑桥科技,通信设备,trend_high_like,4,,0.8727019287189102,1.0,0.46558704453441296,20250915,True,0.20368932038834964,-0.0011650485436893732
20250912,605298.SH,必得科技,运输设备,trend_high_like,3,,1.1326440279725902,1.0,0.5361111111111111,20250915,True,0.158050847457627,-0.04088983050847461
20250912,600386.SH,北巴传媒,汽车服务,trend_high_like,3,,1.0347667210203042,0.7272727272727316,0.08230452674897126,20250915,True,0.11801242236024856,-0.01449275362318847
20250911,603790.SH,雅运股份,染料涂料,breakout_strong,5,,3.9746264673462415,0.9678899082568806,0.1272189349112427,20250912,True,0.18443396226415087,-0.024528301886792447
20250911,603416.SH,信捷电气,电器仪表,trend_high_like,4,,1.3755584344878993,0.7406340057636891,0.11474873137993133,20250912,True,0.1440452428476382,-0.00815036593479701
20250911,600635.SH,大众公用,供气供热,trend_high_like,4,,1.203493410345778,0.9000000000000018,0.05841121495327103,20250912,True,0.16393442622950816,-0.004683840749414414
20250911,603319.SH,美湖股份,汽车配件,trend_high_like,4,,0.9020153037226718,1.0,0.15768362998245172,20250912,True,0.1720510894064613,-0.025795141497620855
20250910,603119.SH,浙江荣泰,汽车配件,breakout_strong,5,,1.369548637015882,0.7623762376237624,0.38544586317865664,20250911,True,0.1222333000997009,-0.033499501495513506
20250910,603298.SH,杭叉集团,工程机械,breakout_strong,5,,1.2122366580453416,0.9064748201438831,0.1484281734978114,20250911,True,0.13780918727915203,-0.0223792697290931
20250910,603239.SH,浙江仙通,汽车配件,trend_high_like,4,,2.0175704426265586,0.17592592592592682,0.17827298050139273,20250911,True,0.20534698521046657,-0.010238907849829282
20250910,605577.SH,龙版传媒,出版业,trend_high_like,4,,1.309945673620685,0.7297297297297302,0.0727272727272728,20250911,True,0.1640625,-0.009943181818181879
20250910,603949.SH,雪龙集团,汽车配件,trend_high_like,3,,0.9936484706027847,0.4249999999999969,0.10324483775811216,20250911,True,0.21765601217656005,-0.017757483510908223
20250910,603316.SH,诚邦股份,建筑工程,trend_high_like,3,,0.6290231704205809,1.0,0.19805825242718456,20250911,True,0.20706575073601585,-0.018645731108930308
20250909,603717.SH,天域生物,农业综合,breakout_strong,5,,3.8650289171010233,1.0,0.1513513513513514,20250910,True,0.1444672131147542,-0.02868852459016391
20250909,600376.SH,首开股份,区域地产,breakout_strong,5,,1.6259243023908623,1.0,0.3238341968911917,20250910,True,0.5228310502283104,-0.0091324200913242
20250909,603878.SH,武进不锈,钢加工,breakout_strong,4,,4.537146723038893,1.0,0.08783783783783777,20250910,True,0.18152866242038201,-0.023885350318471388
20250909,603978.SH,深圳新星,小金属,breakout_strong,4,,2.712820225921765,1.0,0.14780219780219778,20250910,True,0.19187600213789424,-0.019241047568145375
20250909,601929.SH,吉视传媒,影视音像,trend_high_like,4,,1.0910102667253354,0.8679245283018863,0.4766839378238342,20250910,True,0.16487455197132617,-0.0035842293906810374
20250909,603101.SH,汇嘉时代,百货,trend_high_like,3,,0.7640332433086919,1.0,0.3801587301587302,20250910,True,0.23116438356164393,-0.0059931506849315586
20250908,605287.SH,德才股份,装修装饰,breakout_like,5,,3.15884732784116,0.6415094339622639,0.07464454976303317,20250909,True,0.24444444444444446,-0.016111111111111076
20250908,603876.SH,鼎胜新材,铝,breakout_strong,5,,2.2642228252655006,0.978260869565216,0.1724444444444444,20250909,True,0.10016977928692716,-0.03735144312393879
20250908,603920.SH,世运电路,元器件,breakout_strong,5,,1.9319701273252055,0.6946902654867264,0.2233779098563646,20250909,True,0.10973763874873876,0.0
20250908,605050.SH,福然德,仓储物流,breakout_strong,5,,1.4818149947612849,1.0,0.21428571428571433,20250909,True,0.10282258064516125,-0.047883064516129004
20250905,603026.SH,石大胜华,化工原料,breakout_strong,5,,2.77656189995222,0.836666666666666,0.09120603015075367,20250908,True,0.1012262563116133,-0.023803798990141956
20250905,000009.SZ,中国宝安,电气设备,breakout_strong,5,,2.5054124370521014,0.8611111111111117,0.11332007952286287,20250908,True,0.10632183908045989,-0.01245210727969337
20250905,600884.SH,杉杉股份,电气设备,breakout_strong,5,,1.8264528415785173,1.0,0.15327868852459012,20250908,True,0.19289749798224354,-0.02421307506053272
20250905,603511.SH,爱慕股份,服饰,breakout_strong,4,,2.436610768374433,1.0,0.07594128908742817,20250908,True,0.16760124610591887,-0.0037383177570093906
20250905,601311.SH,骆驼股份,电气设备,trend_high_like,4,,2.1647879004268655,0.8666666666666665,0.13909774436090228,20250908,True,0.11853245531514589,-0.026340545625588074
20250905,600052.SH,东望时代,供气供热,trend_high_like,4,,1.588834045973504,0.8499999999999989,0.1090909090909091,20250908,True,0.16194331983805665,-0.012145748987854366
20250905,603226.SH,菲林格尔,家居用品,trend_high_like,4,,1.092501435627542,0.9531914893617023,0.15956151035322777,20250908,True,0.22932481022772655,-0.005193767479025224
20250905,605068.SH,明新旭腾,汽车配件,trend_high_like,4,,0.8945061359598876,1.0,0.2189303578299345,20250908,True,0.12277377794619171,-0.0018946570670709262
20250905,600586.SH,金晶科技,玻璃,trend_high_like,3,,1.864491071330288,0.9545454545454555,0.07558139534883732,20250908,True,0.1027131782945736,-0.0019379844961240345
20250904,603185.SH,弘元绿能,电气设备,trend_high_like,4,,1.7244619876462774,0.24666666666666495,0.2133450395083406,20250905,True,0.13424900310146226,-0.011519716437749294
20250904,603301.SH,振德医疗,医疗保健,trend_high_like,4,,1.5509916840561824,0.30630630630630534,0.14387071344107222,20250905,True,0.29135113591072126,-0.02949382223993613
20250903,603091.SH,众鑫股份,家居用品,breakout_strong,5,,2.2342653897340337,0.7344961240310074,0.15492749334122521,20250904,True,0.14253425625088267,-0.038988557705890714
20250903,605117.SH,德业股份,电气设备,breakout_strong,5,,1.4266168945727227,0.680059523809523,0.21515892420537897,20250904,True,0.1712861123331868,-0.009385540401818493
20250903,603848.SH,好太太,家居用品,breakout_strong,5,,1.2122283760347503,0.91044776119403,0.32578124999999997,20250904,True,0.1284504968715494,-0.020610967979389105
20250903,600828.SH,茂业商业,百货,trend_high_like,3,,2.569059579833905,0.7058823529411755,0.1096196868008948,20250904,True,0.13133640552995396,-0.020737327188940058
20250902,600330.SH,天通股份,专用机械,trend_high_like,4,,1.8473298317003666,0.3372093023255806,0.24224806201550386,20250903,True,0.30875122910521147,-0.03343166175024581
20250901,601069.SH,西部黄金,黄金,breakout_strong,5,,1.6201040352569713,1.0,0.09844810863239578,20250902,True,0.3751622674167028,-0.0008654262224144782
20250901,601116.SH,三江购物,超市连锁,breakout_strong,4,,2.390080147801297,1.0,0.07524059492563424,20250902,True,0.10125523012552318,-0.03765690376569031
20250901,603090.SH,宏盛股份,专用机械,trend_high_like,4,,1.3335529954638121,0.9059405940594069,0.2147255689424365,20250902,True,0.2777777777777777,-0.030555555555555558
20250901,600684.SH,珠江股份,区域地产,trend_high_like,4,,1.210746088616717,0.5999999999999991,0.15209125475285168,20250902,True,0.12185686653771755,-0.029013539651837617
20250829,600593.SH,大连圣亚,旅游景点,breakout_strong,6,4.9364,1.885166030971889,0.7539062499999992,0.1013254786450663,20250901,True,0.1433486238532109,-0.015768348623853345
20250829,603099.SH,长白山,旅游景点,breakout_like,6,4.4672,1.8660730981719533,0.6143958868894602,0.1926851025869759,20250901,True,0.26113089937666945,0.0
20250829,600521.SH,华海药业,化学制药,breakout_strong,6,10.0137,1.8336123241459752,1.0,0.15270727580372248,20250901,True,0.134020618556701,-0.009896907216494832
20250829,603993.SH,洛阳钼业,小金属,trend_high_like,5,4.2159,1.1372191672086078,0.724637681159419,0.27518427518427524,20250901,True,0.11904761904761907,-0.02936507936507926
20250829,600438.SH,通威股份,电气设备,trend_high_like,4,2.3223,1.4559037437147688,0.7634408602150549,0.1196736174070715,20250901,True,0.12333791838606145,-0.02705181109582755
20250828,601138.SH,工业富联,通信设备,trend_high_like,5,7.0429,1.4718882504072852,0.823734729493891,0.34211601307189543,20250829,True,0.20833333333333326,-0.017916666666666692
20250828,600547.SH,山东黄金,黄金,trend_high_like,4,2.6447,1.3758902934606743,0.589743589743593,0.12451127819548874,20250829,True,0.13776435045317204,0.0
20250828,000524.SZ,岭南控股,旅游服务,trend_high_like,4,1.4449,1.2001994172883421,0.6825396825396831,0.1241635687732342,20250829,True,0.18359668924003025,-0.0022573363431150906
20250827,600810.SH,神马股份,化纤,breakout_like,6,4.8067,3.3265679317565033,0.6020408163265302,0.10717896865520732,20250828,True,0.10770750988142308,-0.04150197628458496
20250827,603948.SH,建业股份,化工原料,breakout_strong,5,9.9909,2.8218438795096965,1.0,0.10103626943005181,20250828,True,0.39525691699604737,0.0
20250827,600826.SH,兰生股份,文教休闲,trend_high_like,3,0.5367,1.710698304275192,0.11111111111111184,0.07738607050730871,20250828,True,0.1603603603603605,-0.0018018018018017834
20250826,001300.SZ,三柏硕,文教休闲,breakout_strong,6,3.7253,2.085310802347245,0.7058823529411763,0.08267433501078364,20250827,True,0.11346018322762519,-0.047921071176885155
20250826,603360.SH,百傲化学,农药化肥,breakout_strong,6,10.0238,1.9800978176369146,1.0,0.15784832451499112,20250827,True,0.20319240724762722,0.0
20250826,603363.SH,傲农生物,饲料,breakout_strong,5,10.0796,2.974767253378343,1.0,0.07179487179487175,20250827,True,0.15825688073394484,-0.016055045871559703
20250826,601086.SH,国芳集团,百货,trend_high_like,5,5.2305,1.7254484360554174,0.6859504132231401,0.16871416871416875,20250827,True,0.18041237113402064,-0.0077319587628865705
20250826,603052.SH,可川科技,元器件,trend_high_like,5,4.5568,1.3831301111853802,0.7307692307692301,0.1891891891891892,20250827,True,0.11043872919818476,-0.04145234493192129
20250826,603257.SH,中国瑞林,建筑工程,breakout_like,4,2.2499,2.397514492502563,0.5781990521327011,0.05487245366122228,20250827,True,0.20963636363636362,-0.02036363636363636
20250826,601899.SH,紫金矿业,铜,trend_high_like,4,0.8104,1.0996965254402264,0.7288135593220336,0.14471910112359546,20250827,True,0.1151622943530457,-0.012449977767896692
20250825,601698.SH,中国卫通,电信运营,breakout_strong,6,4.8792,3.0388378844175508,0.8,0.10678733031674222,20250826,True,0.11072514112027787,-0.04472427268779855
20250825,600105.SH,永鼎股份,通信设备,breakout_strong,6,7.234,2.093025264651303,0.8309859154929586,0.09647302904564312,20250826,True,0.18948412698412698,-0.022817460317460347
20250825,605289.SH,罗曼股份,建筑工程,breakout_strong,6,8.5948,1.6542336639462643,0.8991416309012864,0.19698009608785175,20250826,True,0.1545830611800567,-0.011539298933159192
20250825,600531.SH,豫光金铅,铅锌,breakout_strong,6,3.9397,1.3853594777727296,0.7058823529411774,0.10313901345291479,20250826,True,0.1023359288097887,-0.033370411568409475
20250825,600489.SH,中金黄金,黄金,breakout_strong,5,4.4828,2.204410127981283,1.0,0.06208718626155887,20250826,True,0.1597359735973598,-0.010561056105610533
20250825,605100.SH,华丰股份,机械基件,trend_high_like,5,5.3892,2.0703739464593003,0.5742574257425744,0.23798449612403103,20250826,True,0.1814874696847213,-0.0012126111560225583
20250825,603011.SH,合锻智能,专用机械,breakout_strong,5,4.2459,1.9608845488865956,0.9342105263157885,0.07706422018348633,20250826,True,0.10983009708737845,-0.04854368932038844
20250825,603036.SH,如通股份,专用机械,trend_high_like,5,3.6979,1.2458836764380747,0.9196428571428573,0.20438683948155523,20250826,True,0.13259668508287303,-0.007031642390758486
20250825,605298.SH,必得科技,运输设备,trend_high_like,4,6.2631,1.1273736877379417,0.649746192893402,0.4158878504672897,20250826,True,0.3223529411764705,-0.03882352941176459
20250825,600500.SH,中化国际,塑料,trend_high_like,3,1.4151,1.0009234952254344,0.6666666666666634,0.15604395604395604,20250826,True,0.12558139534883717,-0.006976744186046546
20250822,600058.SH,五矿发展,商贸代理,breakout_strong,6,10.0239,2.928247189481275,1.0,0.07394366197183097,20250825,True,0.13368421052631585,-0.02421052631578957
