signal_date,entry_date,exit_date,hold_bars,ts_code,name,setup_type,signal_score,single_peak_dense_score,trigger_price,stop_loss,entry_price,exit_price,exit_reason,pnl_pct,r_multiple,risk_pct,hit_1r,hit_2r,hit_3r,volume_ratio,platform_range,chip_concentration,chip_low_position
20250820,20250821,20250822,2,603125.SH,常青科技,pullback,68.01,0.3129,18.5,18.22,18.7,18.22,stop_loss,-0.025668449197860932,-1.0,0.025668449197860987,0,0,0,0.59,15.81,6.71,37.33
20250820,20250821,20250821,1,603178.SH,圣龙股份,pullback,61.47,0.4394,19.71,19.45,19.82,19.45,stop_loss,-0.018668012108980836,-1.0,0.018668012108980878,0,0,0,1.4,12.97,6.79,54.93
20250820,20250821,20250827,5,603583.SH,捷昌驱动,pullback,61.95,0.4381,40.77,39.95,40.77,39.95,stop_loss,-0.02011282805984793,-1.0,0.02011282805984793,1,0,0,0.98,15.46,9.48,40.65
20250820,20250821,20250827,5,603690.SH,至纯科技,pullback,63.59,0.4523,26.92,26.11,27.05,26.62,time_exit,-0.015896487985212593,-0.45744680851063735,0.03475046210720892,1,0,0,1.28,9.42,5.15,21.17
20250820,20250821,20250821,1,603936.SH,博敏电子,pullback,57.24,0.2026,11.6,11.38,11.61,11.38,stop_loss,-0.019810508182601105,-1.0,0.01981050818260109,0,0,0,1.13,18.29,9.55,76.05
20250820,20250821,20250822,2,605066.SH,天正电气,pullback,63.89,0.4648,8.26,8.18,8.28,8.18,stop_loss,-0.01207729468599028,-1.0,0.012077294685990296,0,0,0,0.89,12.17,6.19,32.83
20250820,20250821,20250822,2,605166.SH,聚合顺,breakout,65.36,0.3463,13.0,12.55,13.0,12.55,stop_loss,-0.0346153846153846,-1.0,0.03461538461538456,0,0,0,3.5,12.46,7.35,61.56
20250821,20250822,20250822,1,000554.SZ,泰山石油,pullback,65.94,0.5951,7.17,7.07,7.2,7.07,stop_loss,-0.01805555555555549,-1.0,0.01805555555555554,0,0,0,1.74,8.37,3.36,54.34
20250821,20250822,20250827,4,000610.SZ,西安旅游,pullback,56.71,0.5729,13.56,13.38,13.56,13.38,stop_loss,-0.013274336283185861,-1.0,0.01327433628318582,1,1,0,2.91,12.03,5.01,45.28
20250821,20250822,20250822,1,000670.SZ,盈方微,breakout,64.04,0.7289,8.48,8.38,8.48,8.38,stop_loss,-0.011792452830188593,-1.0,0.011792452830188637,0,0,0,1.73,13.48,6.19,81.92
20250821,20250822,20250827,4,001269.SZ,欧晶科技,pullback,59.74,0.3886,30.11,29.13,30.11,29.13,stop_loss,-0.03254732646961145,-1.0,0.03254732646961144,0,0,0,1.77,15.9,6.61,77.98
20250821,20250822,20250822,1,001300.SZ,三柏硕,breakout,69.84,0.644,13.77,13.63,13.8,13.63,stop_loss,-0.01231884057971011,-1.0,0.012318840579710139,0,0,0,1.7,6.93,3.6,68.49
20250821,20250822,20250828,5,001314.SZ,亿道信息,pullback,55.05,0.4742,54.97,53.8,54.97,55.84,time_exit,0.015826814626159758,0.7435897435897464,0.02128433691104242,1,1,0,1.53,17.89,9.55,67.92
20250821,20250822,20250828,5,001339.SZ,智微智能,pullback,53.16,0.2815,60.5,59.8,62.69,67.04,time_exit,0.06938905726591171,1.5051903114186878,0.04609985643643325,1,1,1,1.48,17.14,8.24,68.08
20250821,20250822,20250828,5,001395.SZ,亚联机械,breakout,64.84,0.2558,53.12,52.48,53.12,58.43,time_exit,0.0999623493975903,8.296874999999996,0.012048192771084348,1,1,1,1.23,15.49,7.7,56.9
20250821,20250822,20250826,3,603583.SH,捷昌驱动,pullback,58.16,0.4305,40.81,40.26,40.81,40.26,stop_loss,-0.013477088948787186,-1.0,0.013477088948787165,1,1,0,1.04,14.98,9.48,40.65
20250822,20250825,20250828,4,000524.SZ,岭南控股,pullback,64.26,0.2747,13.1,12.92,13.11,12.92,stop_loss,-0.01449275362318836,-1.0,0.014492753623188368,1,0,0,0.7,12.16,7.35,39.89
20250822,20250825,20250829,5,000815.SZ,美利云,pullback,58.78,0.3035,14.48,14.34,14.66,14.83,time_exit,0.011596180081855367,0.5312499999999993,0.021828103683492514,1,1,1,0.84,15.72,7.84,49.91
20250822,20250825,20250827,3,001215.SZ,千味央厨,pullback,62.63,0.5806,30.43,29.94,30.43,29.94,stop_loss,-0.016102530397633874,-1.0,0.016102530397633864,0,0,0,1.04,7.9,4.4,55.91
20250822,20250825,20250828,4,001314.SZ,亿道信息,pullback,56.18,0.308,55.59,54.28,55.96,54.28,stop_loss,-0.030021443888491817,-1.0,0.030021443888491775,1,0,0,1.11,21.0,9.04,67.92
20250822,20250825,20250825,1,600722.SH,金牛化工,pullback,59.61,0.498,6.83,6.75,6.83,6.75,stop_loss,-0.01171303074670571,-1.0,0.01171303074670572,0,0,0,2.38,20.72,11.02,59.91
20250822,20250825,20250827,3,600756.SH,浪潮软件,pullback,58.21,0.2508,16.67,16.22,16.8,16.22,stop_loss,-0.03452380952380962,-1.0,0.03452380952380963,0,0,0,1.62,15.57,7.18,50.41
20250822,20250825,20250829,5,601162.SH,天风证券,pullback,58.26,0.3754,5.71,5.53,5.77,5.84,time_exit,0.012131715771230622,0.2916666666666687,0.04159445407279018,1,0,0,1.04,18.73,9.14,73.18
20250822,20250825,20250827,3,603082.SH,北自科技,pullback,58.97,0.2277,43.19,42.47,43.29,42.47,stop_loss,-0.018942018942018968,-1.0,0.01894201894201895,0,0,0,1.06,13.48,6.7,43.47
20250822,20250825,20250825,1,603123.SH,翠微股份,breakout,62.79,0.2694,15.61,15.35,15.61,15.33,gap_stop,-0.017937219730941645,-1.0769230769230753,0.016655989750160142,0,0,0,1.9,21.23,10.02,69.9
20250822,20250825,20250829,5,603215.SH,比依股份,pullback,61.7,0.4761,21.15,20.5,21.15,21.93,time_exit,0.03687943262411353,1.2000000000000044,0.030732860520094496,1,1,0,1.72,19.46,8.42,67.12
20250822,20250825,20250829,5,603366.SH,日出东方,pullback,57.1,0.5017,10.89,10.51,10.89,11.16,time_exit,0.024793388429751984,0.7105263157894711,0.03489439853076224,1,1,0,2.72,20.44,9.4,67.02
20250822,20250825,20250828,4,603536.SH,惠发食品,pullback,65.22,0.6534,9.89,9.71,9.91,9.71,stop_loss,-0.020181634712411634,-1.0,0.020181634712411634,1,0,0,1.15,11.22,4.42,52.74
20250822,20250825,20250826,2,603583.SH,捷昌驱动,pullback,64.91,0.4252,40.97,40.5,41.01,40.5,stop_loss,-0.012435991221653175,-1.0,0.012435991221653207,1,0,0,0.74,10.97,9.48,40.65
20250822,20250825,20250825,1,603607.SH,京华激光,pullback,59.78,0.195,26.89,26.6,26.95,26.6,stop_loss,-0.01298701298701288,-1.0,0.012987012987012908,0,0,0,0.75,21.35,9.1,51.77
20250822,20250825,20250825,1,603686.SH,福龙马,pullback,59.76,0.4943,19.26,19.1,19.26,19.0,gap_stop,-0.013499480789200491,-1.6250000000000082,0.008307372793354108,0,0,0,0.62,23.14,10.49,75.83
20250822,20250825,20250826,2,603690.SH,至纯科技,breakout,62.6,0.4237,27.5,27.09,27.73,27.09,stop_loss,-0.023079697078975836,-1.0,0.02307969707897586,0,0,0,2.36,9.69,6.01,23.3
20250822,20250825,20250825,1,603696.SH,安记食品,pullback,56.67,0.3496,11.79,11.7,11.79,11.7,stop_loss,-0.007633587786259555,-1.0,0.00763358778625953,0,0,0,2.15,16.86,6.83,40.5
20250822,20250825,20250825,1,603901.SH,永创智能,pullback,54.4,0.1518,11.31,11.22,11.31,11.22,stop_loss,-0.007957559681697646,-1.0,0.0079575596816976,0,0,0,0.94,16.18,8.61,70.33
20250822,20250825,20250829,5,605100.SH,华丰股份,pullback,56.37,0.467,23.38,23.23,23.6,28.17,time_exit,0.19364406779661025,12.351351351351319,0.015677966101694956,1,1,1,1.26,23.14,12.49,24.48
20250822,20250825,20250829,5,605179.SH,一鸣食品,pullback,57.82,0.3896,21.6,21.31,21.69,23.56,time_exit,0.08621484555094505,4.921052631578908,0.01751959428307988,1,1,1,1.64,13.53,7.37,42.66
20250825,20250826,20250828,3,000524.SZ,岭南控股,pullback,61.92,0.2694,13.3,13.07,13.3,13.07,stop_loss,-0.017293233082706805,-1.0,0.017293233082706798,0,0,0,0.99,12.16,7.06,38.81
20250825,20250826,20250826,1,001215.SZ,千味央厨,breakout,62.44,0.5683,30.71,30.43,30.71,30.43,stop_loss,-0.009117551286226044,-1.0,0.009117551286226022,0,0,0,1.57,7.9,4.75,57.51
20250825,20250826,20250827,2,001229.SZ,魅视科技,pullback,60.37,0.3982,35.38,35.03,35.38,35.03,stop_loss,-0.009892594686263467,-1.0,0.009892594686263466,1,1,0,1.22,8.33,4.54,74.44
20250825,20250826,20250826,1,001317.SZ,三羊马,breakout,61.38,0.2538,51.58,51.54,51.59,51.54,stop_loss,-0.0009691800736577605,-1.0,0.0009691800736577682,0,0,0,2.18,10.49,5.69,84.5
20250825,20250826,20250827,2,600199.SH,金种子酒,pullback,56.97,0.2877,11.58,11.13,11.58,11.13,stop_loss,-0.03886010362694292,-1.0,0.03886010362694294,0,0,0,2.42,11.91,7.74,60.6
20250825,20250826,20250827,2,600520.SH,三佳科技,pullback,62.77,0.5646,31.09,30.78,31.09,30.78,stop_loss,-0.009971051785139906,-1.0,0.009971051785139875,0,0,0,1.36,8.59,5.2,44.66
20250825,20250826,20250826,1,600756.SH,浪潮软件,pullback,55.65,0.2345,16.67,16.46,16.67,16.46,stop_loss,-0.012597480503899305,-1.0,0.01259748050389927,0,0,0,1.48,14.49,7.18,50.41
20250825,20250826,20250827,2,603009.SH,北特科技,breakout,63.76,0.4392,49.8,48.46,49.8,48.46,stop_loss,-0.026907630522088333,-1.0,0.02690763052208828,0,0,0,2.03,21.43,11.76,52.52
20250825,20250826,20250826,1,603211.SH,晋拓股份,pullback,56.5,0.1982,20.85,20.71,20.85,20.71,stop_loss,-0.006714628297362135,-1.0,0.006714628297362137,0,0,0,0.78,17.63,8.36,62.33
20250825,20250826,20250828,3,603366.SH,日出东方,pullback,56.19,0.4643,10.92,10.67,10.92,10.67,stop_loss,-0.022893772893772923,-1.0,0.022893772893772892,1,1,1,2.15,20.44,9.4,67.02
20250825,20250826,20250827,2,603395.SH,红四方,pullback,56.46,0.3976,37.52,35.95,37.52,35.95,stop_loss,-0.04184434968017059,-1.0,0.04184434968017058,0,0,0,2.5,13.52,4.5,18.94
20250825,20250826,20250828,3,603536.SH,惠发食品,pullback,62.94,0.5885,10.04,9.83,10.04,9.83,stop_loss,-0.020916334661354452,-1.0,0.02091633466135449,0,0,0,1.69,11.22,4.42,52.74
20250825,20250826,20250826,1,603583.SH,捷昌驱动,pullback,61.27,0.4178,41.13,40.8,41.15,40.8,stop_loss,-0.008505467800729027,-1.0,0.008505467800729074,0,0,0,1.05,10.73,9.1,41.2
20250825,20250826,20250901,5,603696.SH,安记食品,pullback,57.79,0.289,12.13,11.63,12.13,13.4,time_exit,0.10469909315746073,2.539999999999999,0.041220115416323165,1,1,1,2.28,16.86,6.83,40.5
20250825,20250826,20250826,1,605179.SH,一鸣食品,breakout,64.72,0.376,23.17,22.68,23.17,22.64,gap_stop,-0.022874406560207228,-1.0816326530612224,0.02114803625377652,0,0,0,5.19,13.53,7.37,42.66
20250825,20250826,20250901,5,605337.SH,李子园,pullback,58.44,0.5018,13.81,13.45,13.81,14.3,time_exit,0.0354815351194786,1.3611111111111072,0.026068066618392557,1,1,0,1.94,17.77,8.84,59.61
20250826,20250827,20250827,1,000017.SZ,深中华A,pullback,59.62,0.2375,6.75,6.68,6.75,6.68,stop_loss,-0.010370370370370363,-1.0,0.010370370370370412,0,0,0,0.91,12.69,5.33,62.86
20250826,20250827,20250902,5,000670.SZ,盈方微,pullback,53.91,0.3299,8.96,8.73,8.96,9.67,time_exit,0.0792410714285714,3.0869565217391206,0.0256696428571429,1,1,1,1.18,20.26,7.99,79.65
20250826,20250827,20250902,5,000676.SZ,智度股份,pullback,49.72,0.19,11.2,10.88,11.2,11.48,time_exit,0.025000000000000133,0.8750000000000077,0.02857142857142844,1,1,1,2.26,24.98,14.04,67.33
20250826,20250827,20250828,2,001300.SZ,三柏硕,breakout,69.48,0.3639,14.2,13.77,14.2,13.77,stop_loss,-0.03028169014084503,-1.0,0.03028169014084505,0,0,0,2.04,7.12,4.46,70.49
20250826,20250827,20250828,2,001314.SZ,亿道信息,pullback,54.25,0.3226,56.79,54.98,57.0,54.98,stop_loss,-0.03543859649122816,-1.0,0.03543859649122812,0,0,0,1.12,19.59,9.45,70.07
20250826,20250827,20250827,1,600722.SH,金牛化工,pullback,59.75,0.3901,6.99,6.85,6.99,6.85,stop_loss,-0.02002861230329045,-1.0,0.020028612303290495,0,0,0,1.52,19.79,10.26,58.57
20250826,20250827,20250827,1,600843.SH,上工申贝,breakout,62.04,0.4382,12.09,11.87,12.09,11.87,stop_loss,-0.018196856906534387,-1.0,0.01819685690653438,0,0,0,2.48,7.76,4.12,46.3
20250826,20250827,20250827,1,600979.SH,广安爱众,pullback,54.51,0.2053,5.57,5.47,5.57,5.47,stop_loss,-0.01795332136445249,-1.0,0.017953321364452518,0,0,0,2.85,18.27,9.22,31.65
20250826,20250827,20250827,1,603106.SH,恒银科技,pullback,53.84,0.2549,12.94,12.27,12.94,12.27,stop_loss,-0.05177743431221016,-1.0,0.0517774343122102,0,0,0,1.82,26.49,12.43,72.31
20250826,20250827,20250902,5,603322.SH,超讯通信,pullback,56.72,0.1757,42.79,41.8,42.79,41.8,stop_loss,-0.023136246786632397,-1.0,0.02313624678663244,1,1,0,1.53,16.79,7.92,49.4
20250826,20250827,20250828,2,603366.SH,日出东方,pullback,55.54,0.2866,10.9,10.7,10.9,10.7,stop_loss,-0.01834862385321112,-1.0,0.018348623853211107,1,1,1,1.33,20.44,9.4,67.02
20250826,20250827,20250827,1,603518.SH,锦泓集团,breakout,67.76,0.2974,11.48,11.24,11.48,11.24,stop_loss,-0.020905923344947785,-1.0,0.020905923344947754,0,0,0,2.2,13.92,8.25,50.72
20250826,20250827,20250827,1,603533.SH,掌阅科技,breakout,65.75,0.4646,22.58,22.27,22.8,22.27,stop_loss,-0.023245614035087736,-1.0,0.023245614035087767,0,0,0,1.22,10.14,5.2,74.5
20250826,20250827,20250827,1,603536.SH,惠发食品,pullback,63.42,0.5644,10.08,9.97,10.08,9.97,stop_loss,-0.010912698412698374,-1.0,0.010912698412698357,0,0,0,1.08,10.15,4.84,54.08
20250826,20250827,20250827,1,603586.SH,金麒麟,pullback,50.42,0.1926,20.81,20.57,20.81,20.57,stop_loss,-0.011532916866890841,-1.0,0.011532916866890843,0,0,0,1.13,26.21,14.43,69.38
20250826,20250827,20250827,1,603696.SH,安记食品,pullback,57.32,0.2787,12.05,11.95,12.07,11.95,stop_loss,-0.009942004971002616,-1.0,0.009942004971002567,0,0,0,1.42,15.44,6.19,39.71
20250826,20250827,20250827,1,603881.SH,数据港,breakout,61.76,0.3553,32.09,31.71,32.33,31.71,stop_loss,-0.019177234766470708,-1.0,0.019177234766470694,0,0,0,2.11,20.7,11.33,27.42
20250827,20250828,20250903,5,000670.SZ,盈方微,pullback,55.86,0.4635,9.11,8.77,9.11,9.0,time_exit,-0.01207464324917662,-0.32352941176470434,0.037321624588364424,1,1,1,1.47,20.04,7.89,79.57
20250827,20250828,20250828,1,600206.SH,有研新材,pullback,55.22,0.2927,21.23,20.7,21.23,20.7,stop_loss,-0.024964672633066454,-1.0,0.024964672633066468,0,0,0,2.07,12.91,6.79,78.32
20250827,20250828,20250828,1,603215.SH,比依股份,pullback,58.0,0.372,21.76,21.31,21.76,21.31,stop_loss,-0.020680147058823706,-1.0,0.020680147058823657,0,0,0,1.67,17.42,9.81,69.87
20250828,20250829,20251204,5,001359.SZ,平安电工,pullback,56.38,0.4406,58.81,56.2,59.5,57.69,time_exit,-0.030420168067226916,-0.5484848484848497,0.055462184873949535,0,0,0,1.09,24.03,9.48,81.17
20250828,20250829,20250829,1,600105.SH,永鼎股份,breakout,61.56,0.3423,11.04,10.91,11.1,10.91,stop_loss,-0.017117117117117053,-1.0,0.017117117117117074,0,0,0,2.23,20.96,9.82,81.0
20250828,20250829,20250904,5,600206.SH,有研新材,pullback,56.44,0.2142,21.43,20.7,21.5,20.7,stop_loss,-0.037209302325581395,-1.0,0.03720930232558143,1,1,1,1.61,13.73,6.79,78.32
20250828,20250829,20250903,4,601059.SH,信达证券,pullback,57.79,0.4503,20.0,19.05,20.0,19.05,stop_loss,-0.04749999999999999,-1.0,0.047499999999999966,0,0,0,1.73,19.27,10.78,64.63
20250828,20250829,20250904,5,601061.SH,中信金属,breakout,61.01,0.2701,8.95,8.83,8.97,8.83,stop_loss,-0.015607580824972156,-1.0,0.015607580824972192,1,1,0,3.37,9.3,7.43,64.74
20250829,20250901,20250905,5,600210.SH,紫江企业,pullback,57.78,0.3132,7.02,6.91,7.02,7.48,time_exit,0.06552706552706566,4.181818181818211,0.01566951566951559,1,1,1,5.07,11.17,6.32,67.07
20250829,20250901,20250902,2,600446.SH,金证股份,pullback,53.26,0.1639,22.0,21.15,22.0,21.15,stop_loss,-0.03863636363636369,-1.0,0.0386363636363637,0,0,0,1.09,24.24,10.49,67.13
20250829,20250901,20250904,4,601061.SH,中信金属,pullback,57.26,0.2531,9.02,8.95,9.19,8.95,stop_loss,-0.02611534276387384,-1.0,0.0261153427638738,0,0,0,2.41,11.12,8.28,64.97
20250901,20250902,20250902,1,600105.SH,永鼎股份,pullback,52.07,0.2485,11.28,11.13,11.28,11.11,gap_stop,-0.01507092198581561,-1.1333333333333435,0.013297872340425407,0,0,0,1.54,23.6,12.41,76.78
20250901,20250902,20250902,1,603199.SH,九华旅游,breakout,63.48,0.4995,38.55,38.22,38.55,38.22,stop_loss,-0.008560311284046662,-1.0,0.008560311284046648,0,0,0,1.74,7.81,4.48,42.64
20250902,20250903,20250904,2,601007.SH,金陵饭店,breakout,70.01,0.2465,8.22,8.04,8.31,8.04,stop_loss,-0.032490974729242006,-1.0,0.03249097472924204,0,0,0,1.99,7.39,4.95,53.53
20250903,20250904,20250904,1,600210.SH,紫江企业,pullback,56.62,0.2678,7.47,7.31,7.52,7.31,stop_loss,-0.027925531914893664,-1.0,0.027925531914893612,0,0,0,1.58,19.28,9.02,61.22
20250904,20250905,20250911,5,603091.SH,众鑫股份,pullback,55.13,0.2413,69.61,68.03,69.61,78.1,time_exit,0.12196523488004596,5.37341772151899,0.02269788823444905,1,1,1,1.23,19.98,9.28,78.42
20250904,20250905,20250905,1,603120.SH,肯特催化,breakout,70.2,0.672,45.34,44.55,45.34,44.55,stop_loss,-0.017423908248787034,-1.0,0.01742390824878708,0,0,0,2.35,9.33,4.63,31.67
20250904,20250905,20250910,4,603212.SH,赛伍技术,pullback,61.53,0.2694,12.55,12.19,12.55,12.19,stop_loss,-0.028685258964143534,-1.0,0.02868525896414352,1,1,0,2.15,15.12,6.63,60.8
20250904,20250905,20250905,1,603333.SH,尚纬股份,breakout,68.36,0.5621,9.22,9.01,9.22,9.01,stop_loss,-0.022776572668112838,-1.0,0.02277657266811289,0,0,0,2.18,13.19,8.44,70.85
20250905,20250908,20250908,1,600858.SH,银座股份,breakout,69.07,0.3879,6.08,6.01,6.08,6.01,stop_loss,-0.011513157894736836,-1.0,0.011513157894736888,0,0,0,1.92,7.08,4.64,64.09
20250905,20250908,20250908,1,603212.SH,赛伍技术,breakout,69.79,0.2688,13.27,12.83,13.27,12.83,stop_loss,-0.033157498116051176,-1.0,0.033157498116051204,0,0,0,2.19,15.12,6.92,61.43
20250908,20250909,20250915,5,603536.SH,惠发食品,pullback,55.59,0.1894,10.65,10.48,10.65,11.4,time_exit,0.07042253521126751,4.411764705882355,0.015962441314553984,1,1,1,1.79,15.82,7.22,64.83
20250910,20250911,20250911,1,603102.SH,百合股份,pullback,59.26,0.4866,47.47,46.94,47.88,46.94,stop_loss,-0.019632414369256557,-1.0,0.019632414369256574,0,0,0,1.54,15.76,6.32,45.9
20250911,20250912,20250916,3,603477.SH,巨星农牧,breakout,64.93,0.543,22.45,22.06,22.45,22.06,stop_loss,-0.0173719376391982,-1.0,0.017371937639198243,1,1,0,2.04,9.38,5.02,45.82
20250911,20250912,20250912,1,605388.SH,均瑶健康,pullback,59.7,0.4058,8.85,8.62,8.85,8.62,stop_loss,-0.025988700564971823,-1.0,0.025988700564971802,0,0,0,0.94,17.52,10.7,44.75
20250912,20250915,20250915,1,600071.SH,凤凰光学,breakout,52.84,0.3338,23.85,23.46,23.85,23.46,stop_loss,-0.01635220125786163,-1.0,0.01635220125786166,0,0,0,4.9,13.04,8.8,68.0
20250912,20250915,20250916,2,600975.SH,新五丰,breakout,57.93,0.3091,6.81,6.73,6.81,6.73,stop_loss,-0.011747430249632762,-1.0,0.011747430249632774,1,1,1,1.86,9.26,5.65,53.95
20250912,20250915,20250918,4,601208.SH,东材科技,breakout,52.25,0.3385,20.52,20.27,21.0,20.27,stop_loss,-0.03476190476190477,-1.0,0.034761904761904786,1,0,0,1.23,20.44,12.36,79.04
20250912,20250915,20250915,1,603477.SH,巨星农牧,pullback,59.99,0.5237,22.36,22.3,22.36,22.22,gap_stop,-0.0062611806797853164,-2.3333333333333925,0.0026833631484793705,0,0,0,1.17,11.33,4.99,46.35
20250916,20250917,20250917,1,000558.SZ,天府文旅,pullback,55.47,0.5113,7.22,7.12,7.37,7.12,stop_loss,-0.03392130257801895,-1.0,0.033921302578018994,0,0,0,0.94,24.17,10.32,71.59
20250916,20250917,20250917,1,600292.SH,电投水电,pullback,59.26,0.323,14.2,14.09,14.36,14.09,stop_loss,-0.018802228412256206,-1.0,0.018802228412256237,0,0,0,0.84,15.43,8.45,46.18
20250917,20250918,20250918,1,601789.SH,宁波建工,breakout,61.82,0.4545,5.83,5.72,5.83,5.72,stop_loss,-0.018867924528301994,-1.0,0.01886792452830194,0,0,0,2.87,8.54,3.82,75.02
20250917,20250918,20250918,1,603210.SH,泰鸿万立,breakout,61.04,0.4549,22.15,21.85,22.16,21.85,stop_loss,-0.01398916967509023,-1.0,0.013989169675090195,0,0,0,3.45,7.48,4.25,9.77
20250918,20250919,20250923,3,603220.SH,中贝通信,breakout,62.04,0.423,24.79,24.29,24.8,24.29,stop_loss,-0.020564516129032318,-1.0,0.02056451612903232,0,0,0,3.76,11.43,6.74,52.87
20250919,20250922,20250926,5,000572.SZ,海马汽车,breakout,57.84,0.2258,5.46,5.4,5.48,5.4,stop_loss,-0.014598540145985384,-1.0,0.014598540145985413,1,1,1,2.62,15.96,10.19,71.11
20250922,20250923,20250923,1,000045.SZ,深纺织Ａ,pullback,54.23,0.4456,12.08,11.93,12.08,11.93,stop_loss,-0.012417218543046338,-1.0,0.012417218543046386,0,0,0,1.22,18.5,8.09,70.98
20250922,20250923,20250923,1,603266.SH,天龙股份,pullback,51.33,0.16,24.84,24.67,24.84,24.67,stop_loss,-0.006843800322061111,-1.0,0.006843800322061117,0,0,0,0.93,25.12,13.74,61.91
20250923,20250924,20250930,5,000045.SZ,深纺织Ａ,pullback,57.4,0.4097,12.15,11.73,12.15,12.78,time_exit,0.051851851851851816,1.4999999999999978,0.03456790123456789,1,1,0,1.14,18.5,8.09,70.98
20250923,20250924,20250930,5,603266.SH,天龙股份,pullback,57.05,0.3528,26.16,24.45,26.16,25.31,time_exit,-0.03249235474006118,-0.49707602339181345,0.06536697247706426,1,0,0,1.81,25.12,12.82,62.83
20250925,20250926,20251010,5,000400.SZ,许继电气,breakout,65.85,0.5509,24.85,24.4,24.88,28.15,time_exit,0.1314308681672025,6.812499999999993,0.019292604501607736,1,1,1,1.68,9.63,6.86,58.28
20250929,20250930,20251014,5,000400.SZ,许继电气,pullback,60.94,0.5248,25.59,24.8,25.59,27.03,time_exit,0.056271981242673075,1.8227848101265858,0.03087143415396636,1,1,1,1.37,12.21,8.18,56.68
20250929,20250930,20250930,1,600288.SH,大恒科技,pullback,65.66,0.5345,14.09,13.95,14.09,13.95,stop_loss,-0.009936124911284594,-1.0,0.009936124911284639,0,0,0,0.78,16.8,8.56,80.27
20250930,20251009,20251015,5,600630.SH,龙头股份,breakout,63.89,0.431,9.18,8.88,9.18,9.5,time_exit,0.034858387799564294,1.0666666666666713,0.03267973856209139,1,1,0,3.69,7.47,5.23,59.69
20250930,20251009,20251015,5,603110.SH,东方材料,pullback,54.31,0.2899,18.08,17.8,18.18,20.13,time_exit,0.10726072607260728,5.131578947368433,0.020902090209020847,1,1,1,1.07,14.21,6.27,44.97
20251009,20251010,20251013,2,000039.SZ,中集集团,breakout,66.03,0.3177,8.38,8.29,8.38,8.07,gap_stop,-0.03699284009546544,-3.4444444444443874,0.010739856801909501,1,0,0,1.38,8.14,5.0,50.01
20251009,20251010,20251013,2,600288.SH,大恒科技,pullback,65.5,0.4541,14.11,13.88,14.28,13.8,gap_stop,-0.03361344537815114,-1.2000000000000008,0.028011204481792618,0,0,0,1.22,13.85,8.56,77.87
20251009,20251010,20251016,5,603110.SH,东方材料,pullback,54.32,0.2393,18.24,18.06,18.24,18.12,time_exit,-0.0065789473684209065,-0.6666666666666535,0.009868421052631565,1,1,1,0.7,14.21,6.58,45.86
20251010,20251013,20251013,1,603097.SH,江苏华辰,breakout,67.39,0.4857,23.21,22.93,23.21,22.49,gap_stop,-0.031021111589832118,-2.5714285714285694,0.012063765618268036,0,0,0,2.22,6.74,5.05,48.06
